geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-4.5568706 36.7359542),Severo Ochoa,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5568706,36.7359542
POINT (-4.5569138 36.7359752),Severo Ochoa,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5569138,36.7359752
POINT (-4.5605144 36.7331205),Escuela Agrícola,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5605144,36.7331205
POINT (-4.5604959 36.7331609),Escuela Agrícola,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5604959,36.7331609
POINT (-4.5661186 36.733048),Maqueda,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5661186,36.733048
POINT (-4.5661404 36.7331098),Maqueda,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5661404,36.7331098
POINT (-4.5684733 36.7327636),Miranda,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5684733,36.7327636
POINT (-4.5684734 36.7328291),Miranda,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5684734,36.7328291
POINT (-4.5312091 36.7190637),Vallejo,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5312091,36.7190637
POINT (-4.5311611 36.7190292),Vallejo,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5311611,36.7190292
POINT (-4.5349623 36.7206933),Pilar del Prado,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5349623,36.7206933
POINT (-4.5349118 36.7207436),Pilar del Prado,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5349118,36.7207436
POINT (-4.5375573 36.7229355),José Calderón - Centro de Salud,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5375573,36.7229355
POINT (-4.5375396 36.7229547),José Calderón - Centro de Salud,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5375396,36.7229547
POINT (-4.5394565 36.7243678),José Calderón - Instituto,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5394565,36.7243678
POINT (-4.539418 36.7244019),José Calderón - Instituto,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.539418,36.7244019
POINT (-4.5407722 36.7253029),José Calderón,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5407722,36.7253029
POINT (-4.5407444 36.7253396),José Calderón,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5407444,36.7253396
POINT (-4.5451254 36.7281591),José Calderón - Junta de Distrito,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5451254,36.7281591
POINT (-4.5450883 36.7282026),José Calderón - Junta de Distrito,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5450883,36.7282026
