geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,hdbscan_5_5,hdbscan_5_5_merged,hdbscan_5_5_merged
POINT (-3.6849577853120343 40.44411210837115),Sistemas de Información Científica,,,,,research,,Calle de Joaquín Costa,,,,Consejo Superior de Investigaciones Científicas,,-3.6849577853120343,40.44411210837115,592,72,72
POINT (-3.685302088688989 40.44337126123587),Consejo Superior de Investigaciones Científicas,,,,,research,,Calle de Serrano,,,,,,-3.685302088688989,40.44337126123587,592,72,72
POINT (-3.6848404372852674 40.443740775467816),Consejo Superior de Investigaciones Científicas,,,,,research,,Calle de Serrano,,,,,,-3.6848404372852674,40.443740775467816,592,72,72
POINT (-3.7612549375009325 40.39600834110165),"Centro Privado de Educación Infantil, Primaria y Secundaria Santa Gema Galgani",,school,,,,,Calle de Escalona,59,28024,,,,-3.7612549375009325,40.39600834110165,247,712,712
POINT (-3.704643762909454 40.507415953311906),Colegio Alemán de Madrid (Deutsche Schule Madrid),,school,,,,,,,,,,,-3.704643762909454,40.507415953311906,-1,-1,-1
POINT (-3.6834531036616687 40.545011044792766),Club de Tiro Cantoblanco,,,,,,sports_centre,,,,,,,-3.6834531036616687,40.545011044792766,16,637,637
POINT (-3.6992152459901066 40.48479535529933),,,,,,,park,,,,,,,-3.6992152459901066,40.48479535529933,-1,-1,-1
POINT (-3.673491977747871 40.37888776965752),"Centro Privado de Educación Infantil, Primaria y Secundaria Santa Rafaela María",,school,,,,,Calle de Santa Rafaela María del Sagrado Corazón,112,28053,,,,-3.673491977747871,40.37888776965752,-1,-1,-1
POINT (-3.6659248631772954 40.44121184285601),Naturgy,,,,,energy_supplier,,,,,,Naturgy,,-3.6659248631772954,40.44121184285601,-1,-1,-1
POINT (-3.618339939754178 40.45585043180138),Hamburguesa Nostra,,fast_food,,,,,,,,,,,-3.618339939754178,40.45585043180138,160,53,53
POINT (-3.6186827868313536 40.455491514944526),McDonald's,,fast_food,,,,,,,,McDonald's,,burger,-3.6186827868313536,40.455491514944526,160,53,53
POINT (-3.671688293026328 40.38622073096421),Centro cultural Lope de Vega,,community_centre,,,,,,,28053,,,,-3.671688293026328,40.38622073096421,-1,-1,-1
POINT (-3.6633481285813447 40.51462284601173),,,,,,,park,,,,,,,-3.6633481285813447,40.51462284601173,58,596,596
POINT (-3.6656517603299767 40.516038738983625),,,,,,,park,,,,,,,-3.6656517603299767,40.516038738983625,58,596,596
POINT (-3.6661829759891384 40.51735954017163),,,,,,,park,,,,,,,-3.6661829759891384,40.51735954017163,58,596,596
POINT (-3.666102012447793 40.5182451352776),,,,,,,park,,,,,,,-3.666102012447793,40.5182451352776,58,596,596
POINT (-3.6654708936432945 40.51852092048607),,,,,,,park,,,,,,,-3.6654708936432945,40.51852092048607,58,596,596
POINT (-3.664308918828787 40.51891437134593),,,,,,,park,,,,,,,-3.664308918828787,40.51891437134593,58,596,596
POINT (-3.665576928155038 40.51936114773937),,,,,,,park,,,,,,,-3.665576928155038,40.51936114773937,58,596,596
POINT (-3.664803099328152 40.51987388888932),,,,,,,park,,,,,,,-3.664803099328152,40.51987388888932,58,596,596
POINT (-3.6651709449185974 40.520379178734565),,,,,,,park,,,,,,,-3.6651709449185974,40.520379178734565,58,596,596
POINT (-3.66420411954533 40.51974779088456),,,,,,,park,,,,,,,-3.66420411954533,40.51974779088456,58,596,596
POINT (-3.6674034697608273 40.51535657132281),,,,,,,park,,,,,,,-3.6674034697608273,40.51535657132281,-1,-1,-1
POINT (-3.664546305186185 40.5205349428447),,,,,,,park,,,,,,,-3.664546305186185,40.5205349428447,58,596,596
POINT (-3.6662616463253492 40.50860968896138),,,,,,,park,,,,,,,-3.6662616463253492,40.50860968896138,142,61,61
POINT (-3.6638921188089046 40.50698255269523),,,,,,,park,,,,,,,-3.6638921188089046,40.50698255269523,-1,-1,-1
POINT (-3.662331138909986 40.50591879582403),,,,,,,park,,,,,,,-3.662331138909986,40.50591879582403,-1,-1,-1
POINT (-3.6696197651024014 40.51091217942859),,,,,,,park,,,,,,,-3.6696197651024014,40.51091217942859,148,682,682
POINT (-3.608737059630264 40.43073990643578),Colegio de Educación Infantil y Primaria Mariano José de Larra,,school,,,,,Calle de Longares,11,28022,,Comunidad de Madrid,,-3.608737059630264,40.43073990643578,-1,-1,-1
POINT (-3.662839344286603 40.422427935053925),Centro Cultural Quinta del Berro,,community_centre,,,,,Calle de Enrique D'Almonte,1,28028,,,,-3.662839344286603,40.422427935053925,-1,-1,-1
POINT (-3.8079626307676255 40.465898782848534),El Jardín de La Máquina,,restaurant,,,,,Avenida de la Victoria,,,,,,-3.8079626307676255,40.465898782848534,-1,-1,-1
POINT (-3.6397451366232754 40.39288628285386),"Centro Privado de Educación Infantil, Primaria y Secundaria Centro Cultural Palomeras",,school,,,,,Calle Luis Marín,,28038,,,,-3.6397451366232754,40.39288628285386,-1,-1,-1
POINT (-3.7032556676237376 40.347026563451934),Colegio de Educación Infantil y Primaria San Roque,,school,,,,,Calle del Oxígeno,43,28021,,Comunidad de Madrid,,-3.7032556676237376,40.347026563451934,-1,-1,-1
POINT (-3.7005405333895838 40.48031584755092),Colegio de Educación Infantil y Primaria Príncipe Felipe,,school,,,,,Avenida de Monforte de Lemos,24,,,,,-3.7005405333895838,40.48031584755092,-1,-1,-1
POINT (-3.6104154354077918 40.43343654037843),Biblioteca Pública Municipal José Hierro,,library,,,,,Calle de María Sevilla Diago,15,,,,,-3.6104154354077918,40.43343654037843,-1,-1,-1
POINT (-3.6095500263094147 40.433615645143604),,,,,,,park,,,,,,,-3.6095500263094147,40.433615645143604,-1,-1,-1
POINT (-3.7020413823101257 40.427557441652674),Centro Privado de Educación Secundaria María Inmaculada,,school,,,,,Calle de Fuencarral,997,28004,,,,-3.7020413823101257,40.427557441652674,-1,-1,-1
POINT (-3.7032938546868523 40.42788972519862),,,school,,,,,Calle de San Andrés,,,,,,-3.7032938546868523,40.42788972519862,-1,-1,-1
POINT (-3.6894796879292966 40.440348095978386),Escuela Técnica Superior de Ingenieros Industriales,,university,,,,,Calle de José Gutiérrez Abascal,2,28006,,UPM,,-3.6894796879292966,40.440348095978386,609,593,593
POINT (-3.6181856290043513 40.482263111955305),Glorieta de Antonio Perpiñá,,,,,,park,,,,,,,-3.6181856290043513,40.482263111955305,28,642,642
POINT (-3.6083794268064278 40.48231701454199),Glorieta de Antoñete,,,,,,park,,,,,,,-3.6083794268064278,40.48231701454199,28,642,642
POINT (-3.6730542522937184 40.40814565175311),Centro Privado de Educación Infantil y Primaria Santa Elizabeth,,school,,,,,Calle de Viera y Clavijo,14,28007,,,,-3.6730542522937184,40.40814565175311,-1,-1,-1
POINT (-3.6961981034558637 40.45022586809298),"Centro Privado de Educación Infantil, Primaria y Secundaria Patrocinio de San José",,school,,,,,Calle de Edgar Neville,24,28020,,,,-3.6961981034558637,40.45022586809298,-1,-1,-1
POINT (-3.7136597803227227 40.42628539936313),Colegio Madres Concepcionistas,,school,,,,,,,,,,,-3.7136597803227227,40.42628539936313,-1,-1,-1
POINT (-3.709313316757892 40.434310202043065),Colegio de Educación Infantil y Primaria Fernando el Católico,,school,,,,,Calle de Fernando el Católico,16,28015,,Comunidad de Madrid,,-3.709313316757892,40.434310202043065,-1,-1,-1
POINT (-3.70531065 40.43691795),,,school,,,,,,,,,,,-3.70531065,40.43691795,-1,-1,-1
POINT (-3.7155766127032797 40.42705934378058),"Centro Privado de Educación Infantil, Primaria y Secundaria Fray Luis de León",,school,,,,,Calle de Martín de los Heros,48,28008,,,,-3.7155766127032797,40.42705934378058,-1,-1,-1
POINT (-3.6575198860893408 40.427549908275566),,,school,,,,,,,,,,,-3.6575198860893408,40.427549908275566,315,89,89
POINT (-3.702110811421597 40.43815626726926),Colegio de Educación Infantil y Primaria Rufino Blanco,,school,,,,,Calle General Álvarez de Castro,46,28010,,Comunidad de Madrid,,-3.702110811421597,40.43815626726926,-1,-1,-1
POINT (-3.6856356856446637 40.43599571828685),Centro Privado de Educación Secundaria Colegio Ceu San Pablo de Claudio Coello,,school,,,,,Calle de Claudio Coello,141,28006,,,,-3.6856356856446637,40.43599571828685,798,72,72
POINT (-3.7038867632717265 40.43804084183028),UNED,,university,,,,,Calle de Bravo Murillo,38,,,,,-3.7038867632717265,40.43804084183028,-1,-1,-1
POINT (-3.7355646280339685 40.40978275543625),"Centro Privado de Educación Infantil, Primaria y Secundaria Nuestra Señora del Sagrado Corazón",,school,,,,,Calle de la Grandeza Española,89,28011,,,,-3.7355646280339685,40.40978275543625,-1,-1,-1
POINT (-3.594242986374391 40.45461898848446),,,school,,,,,,,,,,,-3.594242986374391,40.45461898848446,46,73,73
POINT (-3.6989623175231974 40.40439172602371),"Centro Privado de Educación Infantil, Primaria y Secundaria San Saturio",,school,,,,,Calle de Sebastián Herrera,21,28012,,,,-3.6989623175231974,40.40439172602371,-1,-1,-1
POINT (-3.5849027708039367 40.4591066318915),Colegio público Ciudad de Guadalajara,,school,,,,,,,,,,,-3.5849027708039367,40.4591066318915,-1,-1,-1
POINT (-3.7381647741584794 40.40580438301879),Colegio de Educación Infantil y Primaria Joaquín Dicenta,,school,,,,,Paseo de los Olivos,70,28011,,Comunidad de Madrid,,-3.7381647741584794,40.40580438301879,330,737,737
POINT (-3.69329167113703 40.39464494609797),Colegio de Educación Infantil y Primaria Miguel de Unamuno,,school,,,,,Calle de Alicante,5,28045,,Comunidad de Madrid,,-3.69329167113703,40.39464494609797,-1,-1,-1
POINT (-3.6965552543512517 40.396146877240234),"Centro Privado de Educación Infantil, Primaria y Secundaria Luz Casanova Embajadores",,school,,,,,Calle de Embajadores,162,28045,,,,-3.6965552543512517,40.396146877240234,800,258,258
POINT (-3.59639983793235 40.45442311313273),Club de Tenis Alameda,,,,,,sports_centre,,,,,,,-3.59639983793235,40.45442311313273,46,73,73
POINT (-3.6080097185833577 40.4485265375375),Plaza Céfiro,,,,,,park,,,,,,,-3.6080097185833577,40.4485265375375,281,723,723
POINT (-3.6331710734827345 40.46598522259884),Colegio de Educación Infantil y Primaria Ramón Pérez de Ayala,,school,,,,,Calle de Motilla del Palancar,19,28043,,Comunidad de Madrid,,-3.6331710734827345,40.46598522259884,-1,-1,-1
POINT (-3.7174595276368567 40.39098323142891),Parque de Albert Camus,,,,,,park,,,,,,,-3.7174595276368567,40.39098323142891,-1,-1,-1
POINT (-3.703447322842029 40.422506745893784),"Centro Privado de Educación Infantil, Primaria y Secundaria Purísima Concepción",,school,,,,,Calle de la Puebla,20,28004,,,,-3.703447322842029,40.422506745893784,-1,-1,-1
POINT (-3.6970706108675584 40.429804528564425),Instituto de Educación Secundaria Santa Engracia,,school,,,,,Calle de Santa Engracia,13,28010,,Comunidad de Madrid,,-3.6970706108675584,40.429804528564425,1032,541,541
POINT (-3.716898700053172 40.391460691948446),Centro Cultural Fernando Lázaro Carreter,,community_centre,,,,,Calle de la Verdad,29,,,,,-3.716898700053172,40.391460691948446,-1,-1,-1
POINT (-3.5912017268376872 40.47085657084918),Colegio Público Margaret Thatcher,,school,,,,,,,,,,,-3.5912017268376872,40.47085657084918,45,646,646
POINT (-3.71229319777547 40.39303419115877),,,,,,,park,,,,,,,-3.71229319777547,40.39303419115877,557,444,444
POINT (-3.682648457165334 40.45137116455474),Colegio Efeso,,school,,,,,Calle Turia,7,28002,,,,-3.682648457165334,40.45137116455474,-1,-1,-1
POINT (-3.6146796530986554 40.44794541233692),"Centro Privado de Educación Infantil, Primaria y Secundaria Amor de Dios",,school,,,,,Calle de Gutiérrez Canales,15,28022,,,,-3.6146796530986554,40.44794541233692,-1,-1,-1
POINT (-3.615272924287264 40.44856718761534),Colegio de Educación Infantil y Primaria Padre Coloma,,school,,,,,Calle de Gutiérrez Canales,19,28022,,Comunidad de Madrid,,-3.615272924287264,40.44856718761534,-1,-1,-1
POINT (-3.6140807753930537 40.446230923777286),,,school,,,,,,,,,,,-3.6140807753930537,40.446230923777286,281,723,723
POINT (-3.6213968393124043 40.37470455706966),"Centro Privado de Educación Infantil, Primaria y Secundaria San Eulogio",,school,,,,,Calle de la Revoltosa,17,28031,,,,-3.6213968393124043,40.37470455706966,-1,-1,-1
POINT (-3.6144962395764653 40.4459197522418),,,school,,,,,,,,,,,-3.6144962395764653,40.4459197522418,281,723,723
POINT (-3.708614539517001 40.34753456897004),,,school,,,,,,,,,,,-3.708614539517001,40.34753456897004,-1,-1,-1
POINT (-3.6110589956787438 40.45336336110755),,,school,,,,,,,,,,,-3.6110589956787438,40.45336336110755,-1,-1,-1
POINT (-3.7050125833999052 40.43911766274655),Jardines de Enrique Herreros,,,,,,park,,,,,,,-3.7050125833999052,40.43911766274655,-1,-1,-1
POINT (-3.7827612999999998 40.36910945),European Flyers,,,,,educational_institution,,,,,,,,-3.7827612999999998,40.36910945,27,75,75
POINT (-3.7118035473883264 40.46107624257091),Polideportivo municipal Fernando Martín,,,,,,sports_centre,,,,,,,-3.7118035473883264,40.46107624257091,-1,-1,-1
POINT (-3.725787207165892 40.44918548478408),,,restaurant,,,,,,,,,,,-3.725787207165892,40.44918548478408,86,23,23
POINT (-3.663545685675626 40.51905785237302),,,,,,,park,,,,,,,-3.663545685675626,40.51905785237302,58,596,596
POINT (-3.7431727530707226 40.48947961445446),Club de Tiro de Pichón Somontes,,,,,,sports_centre,,,,,,,-3.7431727530707226,40.48947961445446,-1,-1,-1
POINT (-3.6573530261364295 40.42807387297562),,,,,,,sports_centre,,,,,,,-3.6573530261364295,40.42807387297562,315,89,89
POINT (-3.7650012448292847 40.40900292155652),Hamburguesería Virunga,,fast_food,,,,,,,,,,,-3.7650012448292847,40.40900292155652,23,488,488
POINT (-3.736072552178615 40.40888127976846),,,,,,,park,,,,,,,-3.736072552178615,40.40888127976846,434,385,385
POINT (-3.7241213054255087 40.41219312522171),,,,,,,park,,,,,,,-3.7241213054255087,40.41219312522171,441,763,763
POINT (-3.7274301121988263 40.411395747769724),Escuela Infantil Puerta del Ángel,,school,,,,,Calle de Juan Tornero,13,28011,,Comunidad de Madrid,,-3.7274301121988263,40.411395747769724,441,763,763
POINT (-3.7301071041185723 40.41242697060476),"Centro Privado de Educación Infantil, Primaria y Secundaria Cristo Rey",,school,,,,,Calle de Santa Úrsula,5,28011,,,,-3.7301071041185723,40.41242697060476,-1,-1,-1
POINT (-3.7362691757833235 40.40848273639212),,,,,,,park,,,,,,,-3.7362691757833235,40.40848273639212,434,385,385
POINT (-3.7124929358850887 40.41749393313438),Jardines de Lepanto,,,,,,park,,,,,,,-3.7124929358850887,40.41749393313438,-1,-1,-1
POINT (-3.6727307918213556 40.43881158185503),Abba Madrid Hotel,,,hotel,,,,Avenida de América,32,28028,,,,-3.6727307918213556,40.43881158185503,-1,-1,-1
POINT (-3.674431601249813 40.440286482600655),Quirón San José,,hospital,,hospital,,,Calle de Cartagena,111,28002,,Quirón,,-3.674431601249813,40.440286482600655,-1,-1,-1
POINT (-3.6776593728387597 40.43274876126329),Hospital Ruber Juan Bravo,,hospital,,hospital,,,Calle de Juan Bravo,39,,,,,-3.6776593728387597,40.43274876126329,686,154,154
POINT (-3.715564764211648 40.346880221085954),,,,,,,park,,,,,,,-3.715564764211648,40.346880221085954,123,673,673
POINT (-3.693520042194979 40.358531164094465),,,,,,,park,,,,,,,-3.693520042194979,40.358531164094465,141,79,79
POINT (-3.6936094690789747 40.3595121421849),,,,,,,park,,,,,,,-3.6936094690789747,40.3595121421849,141,79,79
POINT (-3.670442672090889 40.39576099444514),SEO BirdLife,,community_centre,,,association,,Calle de Melquiades Biencinto,34,28053,,,,-3.670442672090889,40.39576099444514,-1,-1,-1
POINT (-3.659833619956956 40.429133474904305),Parque de Antonio Pirala,,,,,,park,,,,,,,-3.659833619956956,40.429133474904305,-1,-1,-1
POINT (-3.6597706999999997 40.4287753),,,,,,,sports_centre,,,,,,,-3.6597706999999997,40.4287753,-1,-1,-1
POINT (-3.6583197036582935 40.42182582610831),,,,,,,park,,,,,,,-3.6583197036582935,40.42182582610831,-1,-1,-1
POINT (-3.6592866205458265 40.42605625381243),,,,,,,park,,,,,,,-3.6592866205458265,40.42605625381243,315,89,89
POINT (-3.6853916499999992 40.444374800000006),Embajada de Costa de Marfil,,,,,diplomatic,,Calle de Serrano,154,28006,,,,-3.6853916499999992,40.444374800000006,592,72,72
POINT (-3.67897576118009 40.41677098952608),Biblioteca Pública Municipal Eugenio Trías,,library,,,,,Paseo de Fernán Núñez,24,28009,,Ayuntamiento de Madrid,,-3.67897576118009,40.41677098952608,-1,-1,-1
POINT (-3.661376373470305 40.39343167840988),Centro Privado de Educación Infantil y Primaria La Milagrosa,,school,,,,,Calle Puerto del Monasterio,35,28053,,,,-3.661376373470305,40.39343167840988,-1,-1,-1
POINT (-3.6578124422764087 40.42584497337824),,variety_store,,,,,,,,,,,,-3.6578124422764087,40.42584497337824,315,89,89
POINT (-3.655629183793542 40.39338141555531),Centro Cultural Alberto Sánchez,,community_centre,,,,,Calle Risco de Peloche,14,28038,,,,-3.655629183793542,40.39338141555531,612,809,809
POINT (-3.6894972582324628 40.44203698814637),GSIC,,,,,government,,Calle de Vitruvio,4,,,,,-3.6894972582324628,40.44203698814637,-1,-1,-1
POINT (-3.6992861537307773 40.42650331195991),Biblioteca Pública Municipal Mario Vargas Llosa,,library,,,,,,,,,,,-3.6992861537307773,40.42650331195991,-1,-1,-1
POINT (-3.700000573075374 40.42618533031436),Jardines del Arquitecto Ribera,,,,,,park,,,,,,,-3.700000573075374,40.42618533031436,-1,-1,-1
POINT (-3.6631378918518767 40.429263474073416),,,school,,,,,,,,,,,-3.6631378918518767,40.429263474073416,-1,-1,-1
POINT (-3.678498943428052 40.43948780719774),Adeslas,,,,,yes,,,,,,,,-3.678498943428052,40.43948780719774,-1,-1,-1
POINT (-3.6784595517196594 40.43899939137833),WeWork,,,,,coworking,,Calle de Francisco Silvela,106,28002,WeWork,,,-3.6784595517196594,40.43899939137833,-1,-1,-1
POINT (-3.6954751597987023 40.39356056703347),Glorieta de San Víctor,,,,,,park,,,,,,,-3.6954751597987023,40.39356056703347,-1,-1,-1
POINT (-3.6982152154055137 40.457673783897604),Plaza de San Germán,,,,,,park,,,,,,,-3.6982152154055137,40.457673783897604,-1,-1,-1
POINT (-3.6648531033110427 40.41894769043777),Rocódromo Parque Roma,,,,,,sports_centre,,,,,,,-3.6648531033110427,40.41894769043777,-1,-1,-1
POINT (-3.6571751999723565 40.42134922830024),,,,,,,park,,,,,,,-3.6571751999723565,40.42134922830024,-1,-1,-1
POINT (-3.657796974019035 40.420176745492775),,,,,,,park,,,,,,,-3.657796974019035,40.420176745492775,-1,-1,-1
POINT (-3.654115736203502 40.41975961809097),"Club de mayores ""La Elipa""",,community_centre,,,,,,,,,,,-3.654115736203502,40.41975961809097,-1,-1,-1
POINT (-3.649379706818371 40.41868789019769),,florist,,,,,,,,,,,,-3.649379706818371,40.41868789019769,-1,-1,-1
POINT (-3.6491939500000004 40.419152350000005),,florist,,,,,,,,,,,,-3.6491939500000004,40.419152350000005,-1,-1,-1
POINT (-3.6686789561639763 40.47670676317392),,,,,,,park,,,,,,,-3.6686789561639763,40.47670676317392,187,55,55
POINT (-3.6540818369846657 40.42256700456573),Kiosco,newsagent,,,,,,,,,,,,-3.6540818369846657,40.42256700456573,306,508,508
