,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_school,amenity_rel_restaurant,shop_rel_convenience,shop_rel_hairdresser,shop_rel_bakery,amenity_rel_community_centre,amenity_rel_bank,amenity_rel_library,amenity_rel_bar,amenity_rel_pharmacy,amenity_rel_atm,amenity_rel_pub,amenity_rel_cafe,amenity_rel_clinic,shop_rel_butcher,shop_rel_funeral_directors,amenity_rel_post_office,amenity_rel_taxi,amenity_rel_veterinary,amenity_rel_arts_centre,amenity_rel_post_box,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_car_repair,shop_rel_outdoor,shop_rel_wholesale,amenity_rel_vehicle_inspection,shop_rel_seafood,shop_rel_supermarket,amenity_rel_doctors,shop_rel_department_store,shop_rel_car,shop_rel_shoes,shop_rel_firearm_shop,shop_rel_mall,shop_rel_tyres,amenity_rel_fast_food,amenity_rel_cinema,amenity_rel_charging_station,amenity_rel_hospital,shop_rel_hardware,shop_rel_furniture,shop_rel_clothes,shop_rel_motorcycle,shop_rel_doityourself,shop_rel_sports,shop_rel_car_parts,shop_rel_variety_store,shop_rel_lighting,shop_rel_copyshop,shop_rel_beverages,shop_rel_yes,shop_rel_toys,shop_rel_signs,shop_rel_watches,shop_rel_garden_centre,shop_rel_florist,shop_rel_pet,shop_rel_laundry,shop_rel_interior_decoration,shop_rel_stationery,amenity_rel_dentist,shop_rel_electronics,shop_rel_optician,shop_rel_kitchen,shop_rel_gift,shop_rel_computer,shop_rel_beauty,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_jewelry,shop_rel_cosmetics,shop_rel_hairdresser_supply,shop_rel_fashion_accessories,shop_rel_video_games,shop_rel_dry_cleaning,shop_rel_lottery,shop_rel_mobile_phone_accessories,shop_rel_tobacco,amenity_rel_language_school,shop_rel_window_blind,shop_rel_ticket,amenity_rel_biergarten,shop_rel_games,shop_rel_bicycle,shop_rel_deli,amenity_rel_theatre,shop_rel_travel_agency,shop_rel_herbalist,shop_rel_vacant,amenity_rel_college,amenity_rel_university,shop_rel_car_repair;car,shop_rel_chemist,amenity_rel_police,amenity_rel_studio,amenity_rel_car_sharing,shop_rel_trade,shop_rel_paint,shop_rel_fabric,shop_rel_books,shop_rel_massage,shop_rel_storage_rental,shop_rel_general,shop_rel_photo,shop_rel_tattoo,shop_rel_gas,shop_rel_builder,shop_rel_shoe_repair,shop_rel_cannabis,shop_rel_coffee,shop_rel_repair,shop_rel_musical_instrument,shop_rel_sewing,shop_rel_antiques,amenity_rel_parcel_locker,shop_rel_doors,shop_rel_perfumery,amenity_rel_gym,shop_rel_medical_supply,shop_rel_pastry,shop_rel_tailor,amenity_rel_events_venue,shop_rel_curtain,shop_rel_bag,shop_rel_hearing_aids,shop_rel_beer,shop_rel_frame,shop_rel_art,shop_rel_wine,shop_rel_brewing_supplies,shop_rel_tea,shop_rel_pawnbroker,shop_rel_second_hand,shop_rel_weapons,shop_rel_craft,shop_rel_bed,shop_rel_appliance,shop_rel_nutrition_supplements,shop_rel_pottery,amenity_rel_payment_centre,shop_rel_newsagent,amenity_rel_place_of_worship,shop_rel_kiosk,shop_rel_pet_grooming,shop_rel_locksmith,amenity_rel_marketplace,shop_rel_estate_agent,shop_rel_boutique,shop_rel_party,shop_rel_electrical,amenity_rel_bureau_de_change,shop_rel_houseware,shop_rel_carpet,amenity_rel_money_transfer,shop_rel_nuts,shop_rel_electronic_parts,shop_rel_video,shop_rel_health_food,shop_rel_hifi,shop_rel_erotic,shop_rel_music,shop_rel_collector,shop_rel_beauty;travel_agency,shop_rel_clock,shop_rel_rental,shop_rel_charity,shop_rel_baby_goods,shop_rel_grocery,shop_rel_bathroom_furnishing,shop_rel_chocolate,shop_rel_dairy,amenity_rel_payment_terminal,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_El Rincón,has_Alcampo,has_Martín Martín,has_Dia,has_Mercadona,has_Panishop,has_BonÀrea,has_Eroski,has_Clarel,has_McDonald's,has_La Plaza de DIA,has_Telepizza,has_Burger King,has_Movistar,has_Multiópticas,has_Simply Market,has_Primaprix,has_Domino's,has_Lidl,has_100 Montaditos,has_Folder,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
10,Zaragoza_hdbscan_5_5,10,7,-0.9791165036781864,41.64936850156795,-0.9778456,41.6491682,5.194934949025172e-05,134746.63434069656,0.0031806765299976,0.0061975691818157,0.0026093630850212,0.0023309774787823,No,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9831868 41.6446949, -0.982332171151233 41.6517355937608, -0.980361154596072 41.6525728172149, -0.9765925 41.6493794, -0.9766977 41.6491362, -0.9831868 41.6446949))",172.0,45.29,22.41,15368.0,91.88,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
11,Zaragoza_hdbscan_5_5,11,33,-0.9910462058965334,41.63550750634416,-0.9908792,41.6347189,0.0003410415895998,96762.39205524413,0.0050935567316003,0.0134554349815811,0.0040238735335592,0.0044777262151104,Yes,,0.121,,,,,,,,,,,0.061,,,,,0.03,,,,,,0.152,,0.03,,,0.03,,0.03,0.03,0.03,0.03,0.03,0.03,0.121,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9937232 41.630223, -0.9938768 41.6303562, -0.999403499331683 41.64329012243529, -0.99919915265012 41.64358961529376, -0.9954026 41.6482382, -0.980472730336624 41.63632254621573, -0.9857912 41.6335911, -0.991371 41.6310914, -0.9937232 41.630223))",1088.0,45.29,22.41,15368.0,91.88,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0
12,Zaragoza_hdbscan_5_5,12,11,-0.8269839712740754,41.690251944112376,-0.8259055,41.69035,0.0002092308639961,52573.505600029675,0.0053798371445022,0.0180644953085684,0.002317011152443,0.0066910504638768,No,0.091,0.364,,,,,,0.091,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8256796 41.6835766, -0.8278526 41.6847616, -0.8286425 41.6865745, -0.833093784719449 41.70725183147718, -0.827726509804723 41.69812717362607, -0.825072647255126 41.69039936509799, -0.824256242235531 41.68567801503493, -0.8256796 41.6835766))",459.0,45.29,22.41,15368.0,91.88,865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
13,Zaragoza_hdbscan_5_5,13,19,-0.8436833041600424,41.71823821832704,-0.842107,41.7176875,0.0001470511172413,129206.77079125996,0.0045554875578443,0.0094016081563269,0.0049203457218136,0.0021973476183596,Yes,0.053,0.211,,,,,,0.053,0.053,0.053,,,,0.053,,,0.053,,,,,,,,,,,,0.053,,,,,,,,,,0.053,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.840190488306308 41.71379035434825, -0.8523738 41.7172997, -0.852582655715687 41.72127001281449, -0.8493046 41.7220403, -0.83475816044643 41.719509809333466, -0.840190488306308 41.71379035434825))",579.0,45.29,22.41,15368.0,91.88,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
14,Zaragoza_hdbscan_5_5,14,8,-0.8237690564442528,41.64989775508856,-0.82286435,41.64953542589368,2.2200439801405747e-05,360353.2214480469,0.0017113332851247,0.0058297704620399,0.0021085352754048,0.0010065858700632,Yes,0.125,0.125,,0.125,,,,0.125,,0.125,,,,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8229322 41.6492627, -0.8235544 41.6494693, -0.8246691 41.6500303, -0.828995054900005 41.65248138892108, -0.8220977 41.6497343, -0.8224964 41.6493051, -0.8229322 41.6492627))",22.0,45.29,22.41,15368.0,91.88,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
15,Zaragoza_hdbscan_5_5,15,92,-0.956720768626546,41.677785706378494,-0.95665625,41.677740150000005,0.0004006038254615,229653.3236895487,0.0039871485004378,0.0155815323280278,0.0046910426218105,0.0019177343368544,Yes,0.033,0.13,,,,,,,,0.011,0.011,0.022,0.011,,,0.011,,,,,,0.022,,0.022,,0.011,,,,,,,0.022,,0.022,,0.022,0.011,,,0.185,0.12,0.065,0.033,0.022,0.022,0.022,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.943792374336607 41.670381442259945, -0.960057596243946 41.67432972719549, -0.968564242015681 41.6782625268622, -0.9688923 41.6786677, -0.9702435 41.6855265, -0.9570232 41.6800441, -0.9498637 41.6763546, -0.943792374336607 41.670381442259945))",889.0,45.29,22.41,15368.0,91.88,914.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0
16,Zaragoza_hdbscan_5_5,16,7,-0.923060168991454,41.67006196355477,-0.9230028,41.67038773200404,4.865377337732213e-06,1438737.329931896,0.0009355189116155,0.002402648563491,0.0005402762908209,0.0009950748021804,No,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9230028 41.66766, -0.9239026 41.6702686, -0.923445064833802 41.67064336784801, -0.922331632151145 41.67075705723212, -0.922351149231458 41.670447706423225, -0.9230028 41.66766))",16.0,45.29,22.41,15368.0,91.88,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Zaragoza_hdbscan_5_5,17,63,-0.9460461596379736,41.63643281571769,-0.9459992,41.6360625,0.0001077646769138,584607.1440491922,0.0023372700187897,0.0064209619316072,0.0019359943098424,0.0021726363325774,Yes,0.111,0.063,0.016,0.032,0.016,0.016,0.016,,,0.016,,,0.048,0.016,,,,0.032,,,,,,0.048,,,,,0.063,0.016,,0.016,,,,,,,,0.016,,,0.016,,,,,0.016,,,,,0.016,,,,,0.016,0.016,0.016,0.016,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.946115633624795 41.63046684143057, -0.95019329655353 41.63589850317278, -0.949801498209412 41.641641096080825, -0.948822589174676 41.64148491818059, -0.942970446267832 41.639983493742555, -0.9415456 41.6383407, -0.940549281781467 41.635311017147465, -0.9424047 41.6335062, -0.946115633624795 41.63046684143057))",447.0,45.29,22.41,15368.0,91.88,537.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
18,Zaragoza_hdbscan_5_5,18,6,-0.8911933666666667,41.60888918333334,-0.89122035,41.60888165,1.1666873999980087e-07,51427657.48571761,0.0002325041031193,0.0003761837335478,6.196756319954872e-05,0.000249050934661,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.167,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.891241 41.6085435, -0.8912459 41.6086587, -0.8912499 41.6087913, -0.8911997 41.608972, -0.8911391 41.6091203, -0.8910846 41.6092493, -0.891241 41.6085435))",0.0,45.29,22.41,15368.0,91.88,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19,Zaragoza_hdbscan_5_5,19,16,-0.8447367313882351,41.66914445543172,-0.8445708493384315,41.6689411,9.14974665816276e-06,1748682.296654184,0.0010607135604015,0.0023112365939619,0.0008629981404481,0.000820714045313,Yes,0.188,0.188,,,,,,,,,,,0.125,,,,,0.062,,,,,,,,,,,0.062,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.844934033786784 41.66786834399455, -0.846307385492994 41.67083999672478, -0.844631998676863 41.669778602700895, -0.843444918731483 41.66899936825099, -0.84322837610368 41.66816876217131, -0.844934033786784 41.66786834399455))",24.0,45.29,22.41,15368.0,91.88,215.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
20,Zaragoza_hdbscan_5_5,20,10,-0.8388547442603169,41.66934674377622,-0.8389173319598244,41.66951435,1.9301902410749453e-06,5180836.472590849,0.0005920481853684,0.0010352608037851,0.0004424608536857,0.0004936134955812,Yes,0.1,0.4,,,,,,,,,,0.1,,,,,,,,,0.1,,,,,,,,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.839058263919649 41.66846652002163, -0.839374 41.6697755, -0.8391919 41.6699415, -0.8387471 41.6697055, -0.8381394 41.6687945, -0.83806537868352 41.66867691774058, -0.839058263919649 41.66846652002163))",7.0,45.29,22.41,15368.0,91.88,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
21,Zaragoza_hdbscan_5_5,21,15,-0.8894966895327959,41.60831528310112,-0.8895857,41.6082126,1.233645780000931e-06,12159081.83951205,0.0005677423337624,0.0010841413571171,0.0001909228901881,0.0005946624696577,Yes,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,0.067,,,,,,,,,0.2,,,,0.067,,,,,,,,,,,,0.067,,0.067,0.067,,,0.067,0.067,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8896515 41.6073124, -0.8896744 41.607622, -0.8896882 41.6081028, -0.8895857 41.6088498, -0.8893864 41.6093938, -0.8890955 41.6087576, -0.8892107 41.6082126, -0.8896515 41.6073124))",4.0,45.29,22.41,15368.0,91.88,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
22,Zaragoza_hdbscan_5_5,22,9,-0.8709733477018233,41.69811499812663,-0.8707078479937256,41.69839391480241,4.1651097283091134e-05,216080.7418548774,0.0024834286407538,0.0054888188515186,0.0017238882986033,0.0022039202084774,No,,,,,,,,,,0.111,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.867464632070106 41.693894092181154, -0.870707847993726 41.695355072410386, -0.87361529351788 41.69839391480241, -0.8729799 41.699932, -0.8722825 41.7006659, -0.870858058393601 41.7003386309858, -0.869917456537699 41.69943597669061, -0.867464632070106 41.693894092181154))",121.0,45.29,22.41,15368.0,91.88,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
23,Zaragoza_hdbscan_5_5,23,16,-0.8628578663106116,41.69177653258413,-0.8627922193408251,41.69248275,2.7162267592776495e-05,589052.4399463255,0.0021659188811277,0.0040977228782152,0.0018369962322246,0.0014584640010508,No,,0.188,,,,,,0.062,0.125,,,,0.062,0.062,,,,0.062,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.862673363334414 41.68912867049208, -0.862985826163491 41.68925975761809, -0.866417063148613 41.69284623814968, -0.866698634937415 41.693204758456325, -0.8648281 41.6932679, -0.860226014926411 41.69332515777955, -0.862673363334414 41.68912867049208))",91.0,45.29,22.41,15368.0,91.88,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
24,Zaragoza_hdbscan_5_5,24,15,-0.8263264624637877,41.67043813124909,-0.8263255,41.6703816,3.375116351258953e-06,4444291.229961553,0.0008098846921659,0.0016278498269191,0.0008729485280837,0.0003311255603975,Yes,,0.133,,0.067,,,,,,,,0.067,,,,,,,0.067,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,0.067,0.067,,,,,0.067,0.067,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.824904954531967 41.66989852827654, -0.8255914 41.6699722, -0.8263255 41.6701874, -0.8279296 41.6707207, -0.8277183 41.6710144, -0.8273795 41.6709177, -0.8251898 41.6702374, -0.824904954531967 41.66989852827654))",7.0,45.29,22.41,15368.0,91.88,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
25,Zaragoza_hdbscan_5_5,25,94,-0.8865670087359816,41.60881638697675,-0.8866887,41.60885205,4.195186579997124e-06,22406631.55440978,0.000869572648565,0.0020746639996218,0.0009692300159476,0.0002377096197779,Yes,,0.096,,0.043,0.011,,,,,,0.011,0.011,0.032,,,,,,,,,0.021,,,,,,,,,,,0.074,,0.021,,,,0.011,,,,0.309,,,0.011,,0.043,,,,,0.021,,,,,,,,,,0.021,0.011,,0.043,,,,0.085,0.032,0.032,0.011,0.011,0.011,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8885446 41.6081892, -0.8884738 41.608592, -0.8884323 41.6086457, -0.8868906 41.6093429, -0.8867405 41.6093614, -0.8863997 41.6093062, -0.8850601 41.6089266, -0.8849657 41.6088943, -0.8850383 41.6086478, -0.8870127 41.6083071, -0.8885446 41.6081892))",16.0,45.29,22.41,15368.0,91.88,186.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
26,Zaragoza_hdbscan_5_5,26,33,-0.8873891854105614,41.60776661238281,-0.8873345,41.60772790863273,1.3971314300017593e-06,23619825.08686276,0.000522258401464,0.0010798245567287,0.0005573570310733,0.0002076103231247,Yes,,0.242,,,,,,,0.03,,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.273,0.03,,,,,0.03,,,0.091,,,,,,,0.091,,,,,,,,,,0.03,,,0.03,,,,,,0.03,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8866985 41.6074681, -0.8869333 41.6075096, -0.8871719 41.6075525, -0.887261 41.6075694, -0.8884439 41.6079145, -0.8884035 41.608137, -0.8881302 41.6081139, -0.8876926 41.6080303, -0.8870441 41.607806, -0.8866316 41.6076621, -0.8863552 41.6075197, -0.8866985 41.6074681))",4.0,45.29,22.41,15368.0,91.88,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27,Zaragoza_hdbscan_5_5,27,9,-0.8304732164544634,41.671928280856925,-0.8304585,41.6720139,2.958991493740593e-06,3041576.840973848,0.0005341644540438,0.0013206577766671,0.0004336027718557,0.0005142162060373,Yes,0.111,0.111,,,,,,,,,,0.222,,,,,,,,,,,,,,,,0.111,,,,,,,,,0.111,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.830008676432543 41.67069202055622, -0.8312105 41.6720933, -0.829799025363121 41.672788403598766, -0.830008676432543 41.67069202055622))",9.0,45.29,22.41,15368.0,91.88,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
28,Zaragoza_hdbscan_5_5,28,54,-0.8312555104953135,41.66710829230579,-0.83120225,41.6669648,1.5195639539995265e-05,3553651.0232340526,0.001320610277146,0.0031361502732817,0.0014732699587587,0.0005278139560071,Yes,,0.019,,0.056,0.037,0.093,0.074,0.019,,0.019,,0.056,0.037,,,,,,0.019,,0.019,0.019,,,,,,,0.037,,,,0.019,,,,0.037,,,,0.056,,0.037,,,,,0.037,,,,,0.019,,,,,,,,,0.019,,0.019,,,,,0.019,,,,,,,,,,0.037,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8306897 41.6661072, -0.833007 41.667095, -0.8337038 41.6673967, -0.8340363 41.6678986, -0.8340333 41.6681037, -0.834021903038236 41.66849349871117, -0.8338018 41.6686809, -0.8313732 41.6679846, -0.82988384313261 41.6675489721224, -0.828408 41.6669851, -0.8281321 41.6668259, -0.8306897 41.6661072))",45.0,45.29,22.41,15368.0,91.88,255.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
29,Zaragoza_hdbscan_5_5,29,13,-0.8250545013826992,41.66757022576228,-0.8249699,41.6676095,1.6468945999943223e-06,7893644.195593827,0.0004382038842827,0.0009484066768624,0.0003080696070284,0.0003873191868739,Yes,,0.154,,0.077,,,,,,,,0.154,0.154,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,0.077,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8249699 41.6666256, -0.8254285 41.6674767, -0.8255052 41.6676438, -0.8255289 41.6677911, -0.8246561 41.668361, -0.8245799 41.6677131, -0.8249699 41.6666256))",6.0,45.29,22.41,15368.0,91.88,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
30,Zaragoza_hdbscan_5_5,30,6,-0.8267282165299304,41.66707651123264,-0.8267361,41.666996100000006,1.0552605134967618e-06,5685799.784280862,0.0004803511913748,0.0008666823592111,0.0003374538836135,0.0003877579744986,Yes,,0.167,,,,,,,,0.167,,0.167,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8268812 41.6666339, -0.8270886 41.6668346, -0.8271474 41.6672774, -0.826232699179582 41.66778756739588, -0.8264284 41.6671576, -0.826591 41.666768, -0.8268812 41.6666339))",4.0,45.29,22.41,15368.0,91.88,133.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
