geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Zaragoza_hdbscan_5_5
POINT (-0.8650943416625712 41.647262088202694),Colegio de Educación Infantil y Primaria Julián Sanz Ibáñez,,school,,,,,Calle de Leopoldo Romeo,24,,,,,-0.8650943416625712,41.647262088202694,-96302,4636173,colegio de educación infantil y primaria julián sanz ibáñez,98
POINT (-0.8889793127364105 41.65740310529676),Plaza de Santo Domingo,,,,,,park,,,,,,,-0.8889793127364105,41.65740310529676,-98961,4637302,plaza de santo domingo,-1
POINT (-0.8674646320701065 41.693894092181154),Pipa,,,,,,park,,,,,,,-0.8674646320701065,41.693894092181154,-96566,4641364,pipa,22
POINT (-0.8863587429962644 41.61167200317293),,,,viewpoint,,,,,,,,,,-0.8863587429962644,41.61167200317293,-98669,4632211,,-1
POINT (-0.9251213559678063 41.614478995607044),Colegio de Educación Infantil y Primaria San Jorge,,school,,,,,Calle de El Tambor de Hojalata,06,50019.0,,,,-0.9251213559678063,41.614478995607044,-102985,4632524,colegio de educación infantil y primaria san jorge,-1
POINT (-0.917225831410732 41.62420318540199),Colegio de Educación Infantil y Primaria Valdespartera,,school,,,,,Calle de Volver A Empezar,7,,,,,-0.917225831410732,41.62420318540199,-102106,4633606,colegio de educación infantil y primaria valdespartera,-1
POINT (-0.8678467995273641 41.66605039562236),"Campo Municipal de Fútbol ""La Azucarera""",,,,,,sports_centre,Marqués de la Cadena,,50014.0,,,,-0.8678467995273641,41.66605039562236,-96609,4638265,"campo municipal de fútbol ""la azucarera""",-1
POINT (-0.9240808575254185 41.65720604486114),Colegio Público Julio Verne,,school,,,,,,,,,,,-0.9240808575254185,41.65720604486114,-102869,4637280,colegio público julio verne,-1
POINT (-0.9161735073899991 41.65653116053054),,,,,,,park,,,,,,,-0.9161735073899991,41.65653116053054,-101988,4637205,,66
POINT (-0.9165446729727178 41.64907140124881),Glorieta Berenguer de Entenza,,,,,,park,,,,,,,-0.9165446729727178,41.64907140124881,-102030,4636375,glorieta berenguer de entenza,-1
POINT (-0.9204838720629631 41.646109683256945),,,,,,,park,,,,,,,-0.9204838720629631,41.646109683256945,-102468,4636045,,-1
POINT (-0.9154704367066463 41.61466532936666),,,,,,,park,,,,,,,-0.9154704367066463,41.61466532936666,-101910,4632545,,-1
POINT (-0.9142406087208289 41.61483912706548),,,,,,,park,,,,,,,-0.9142406087208289,41.61483912706548,-101773,4632564,,-1
POINT (-0.9187324937136057 41.635778311238404),Terraza El Lago,,restaurant,,,,,,,,,,,-0.9187324937136057,41.635778311238404,-102273,4634895,terraza el lago,-1
POINT (-0.9361027047484198 41.62681297940352),,,,,,,park,,,,,,,-0.9361027047484198,41.62681297940352,-104207,4633897,,-1
POINT (-0.933374384729308 41.62623040339216),,,,,,,park,,,,,,,-0.933374384729308,41.62623040339216,-103903,4633832,,36
POINT (-0.9339005427368862 41.62532708401074),,,,,,,park,,,,,,,-0.9339005427368862,41.62532708401074,-103962,4633731,,-1
POINT (-0.9340170187938508 41.62411896873956),,,,,,,park,,,,,,,-0.9340170187938508,41.62411896873956,-103975,4633597,,36
POINT (-0.9348075065854987 41.62205405212274),,,,,,,park,,,,,,,-0.9348075065854987,41.62205405212274,-104063,4633367,,-1
POINT (-0.9311576830720317 41.659248901270914),,,,,,,park,,,,,,,-0.9311576830720317,41.659248901270914,-103656,4637508,,44
POINT (-0.9405492817814674 41.635311017147465),Colegio de Educación Infantil y Primaria Rosales del Canal,,school,,,,,,,,,,,-0.9405492817814674,41.635311017147465,-104702,4634843,colegio de educación infantil y primaria rosales del canal,17
POINT (-0.9022079340823841 41.64287088942379),Centro de Investigación Biomédica de Aragón (CIBA),,,,,research,,Avenida de San Juan Bosco,13,50009.0,,,,-0.9022079340823841,41.64287088942379,-100434,4635684,centro de investigación biomédica de aragón (ciba),-1
POINT (-0.8850982923385422 41.65553780251201),Asociación Vecinal Lanuza Casco Viejo,,,,,ngo,,Calle San Pablo,23,50003.0,,,,-0.8850982923385422,41.65553780251201,-98529,4637094,asociación vecinal lanuza casco viejo,-1
POINT (-0.8850057271883346 41.65775405131213),Colegio Público Santo Domingo,,school,,,,,Calle de Predicadores,60,50003.0,,,,-0.8850057271883346,41.65775405131213,-98519,4637341,colegio público santo domingo,-1
POINT (-0.8674387179371507 41.69935051064361),E.S. Pirineos,,restaurant,,,,,,,,,,,-0.8674387179371507,41.69935051064361,-96563,4641972,e.s. pirineos,-1
POINT (-0.8625347161512427 41.70845311924564),E.S. EL CID,,cafe,,,,,,,,,,sandwich,-0.8625347161512427,41.70845311924564,-96017,4642985,e.s. el cid,-1
POINT (-0.8704224694673283 41.69820735377331),,,,,,,park,,,,,,,-0.8704224694673283,41.69820735377331,-96895,4641844,,22
POINT (-0.869917456537699 41.69943597669061),,,,,,,park,,,,,,,-0.869917456537699,41.69943597669061,-96839,4641981,,22
POINT (-0.8783852242542532 41.63921864888125),Colegio de Educación Infantil y Primaria San José de Calasanz,,school,,,,,Calle Eduardo Hernaz,43,,,,,-0.8783852242542532,41.63921864888125,-97782,4635278,colegio de educación infantil y primaria san josé de calasanz,-1
POINT (-0.8619370737896953 41.64240574012357),"Instituto de Educación Secundaria ""Francisco Grande Covián""",,school,,,,,Calle de Tomás Higuera,60,50002.0,,,,-0.8619370737896953,41.64240574012357,-95951,4635633,"instituto de educación secundaria ""francisco grande covián""",-1
POINT (-0.8652491052676541 41.643660752555704),Colegio Público Marcos Frechin,,school,,,,,Calle de Doctor Iranzo,25,,,,,-0.8652491052676541,41.643660752555704,-96320,4635772,colegio público marcos frechin,97
POINT (-0.8616379564284962 41.64403538588457),Colegio Público Torre Ramona,,school,,,,,Batalla de Lepanto,40,,,,,-0.8616379564284962,41.64403538588457,-95918,4635814,colegio público torre ramona,-1
POINT (-0.8633804221651149 41.64420587992382),"Instituto de Educación Secundaria ""Pablo Serrano""",,school,,,,,,,,,,,-0.8633804221651149,41.64420587992382,-96112,4635833,"instituto de educación secundaria ""pablo serrano""",98
POINT (-0.8556119960813315 41.64443636085105),Stadium Las Fuentes,,,,,,sports_centre,,,,,,,-0.8556119960813315,41.64443636085105,-95247,4635859,stadium las fuentes,-1
POINT (-0.8565745200729369 41.64338637961866),Stadium Las Fuentes,,,,,,sports_centre,,,,,,,-0.8565745200729369,41.64338637961866,-95354,4635742,stadium las fuentes,-1
POINT (-0.9803611545960719 41.6525728172149),Atalaya,,,viewpoint,,,,,,,,,,-0.9803611545960719,41.6525728172149,-109134,4636764,atalaya,10
POINT (-0.9909865232637085 41.63489640280194),Hotel Plaza Feria,,,hotel,,,,,,,,,,-0.9909865232637085,41.63489640280194,-110317,4634797,hotel plaza feria,11
POINT (-0.9928042116574145 41.64259430430039),Hotel Diagonal Plaza,,,hotel,,,,Avda. Diagonal Plaza,,,,Santos,,-0.9928042116574145,41.64259430430039,-110519,4635654,hotel diagonal plaza,11
POINT (-0.9917286738001365 41.648818421367245),Sartopina Plaza,car_repair,,,,,,,,,Wolkswagen,,,-0.9917286738001365,41.648818421367245,-110399,4636346,sartopina plaza,-1
POINT (-0.9908508598236356 41.65498440833637),DXC.technology,,,,,it,,Bari,11,50197.0,,,,-0.9908508598236356,41.65498440833637,-110302,4637033,dxc.technology,-1
POINT (-0.9823321711512328 41.6517355937608),Eurostar Rey Fernando II,,,hotel,,,,,,,,,,-0.9823321711512328,41.6517355937608,-109353,4636671,eurostar rey fernando ii,10
POINT (-0.9953922528474244 41.64142252834715),Inycom,,,,,company,,Calle de Alaún,8,50197.0,,,,-0.9953922528474244,41.64142252834715,-110807,4635523,inycom,11
POINT (-0.8899766024140732 41.65153054312322),IAACC Pablo Serrano,,,museum,,,,Paseo de María Agustín,20,50004.0,,Gobierno de Aragón,,-0.8899766024140732,41.65153054312322,-99072,4636648,iaacc pablo serrano,-1
POINT (-0.9165273828674015 41.65298621787156),Centro de Salud Bombarda,,clinic,,clinic,,,Calle de Miguel Labordeta,22,50017.0,,,,-0.9165273828674015,41.65298621787156,-102028,4636810,centro de salud bombarda,-1
POINT (-0.8872015 41.68607885000001),Edificio CEMINEM,,,,,research,,Calle de Ramón Rey Ardid,,50018.0,,,,-0.8872015,41.68607885000001,-98763,4640494,edificio ceminem,48
POINT (-0.8875094500000001 41.68629174999999),,,,,,research,,,,,,,,-0.8875094500000001,41.68629174999999,-98798,4640518,,48
POINT (-0.8852134999999994 41.635928499999984),La Milonga,,cafe,,,,,,,,,,,-0.8852134999999994,41.635928499999984,-98542,4634912,la milonga,-1
POINT (-0.9068647755156017 41.659613033091574),Centro de Arte y Tecnología de Zaragoza,,arts_centre,,,,,,,,,,,-0.9068647755156017,41.659613033091574,-100952,4637548,centro de arte y tecnología de zaragoza,-1
POINT (-0.8647100892654456 41.64871153910211),Colegio de Educación Infantil y Primaria Las Fuentes,,school,,,,,Calle de Doctor Iranzo,65,,,,,-0.8647100892654456,41.64871153910211,-96260,4636335,colegio de educación infantil y primaria las fuentes,98
POINT (-0.9701062603690308 41.702780282601886),Plaza 30 de Septiembre,,,,,,park,,,,,,,-0.9701062603690308,41.702780282601886,-107992,4642354,plaza 30 de septiembre,9
POINT (-0.8424058211148676 41.65616973593559),Residencia Canina Dog Garden,,veterinary,,,,,,,50194.0,,,,-0.8424058211148676,41.65616973593559,-93777,4637165,residencia canina dog garden,-1
POINT (-0.8918893085778274 41.684827019631435),Centro Aragonés del Deporte,,,,,,sports_centre,Poeta Luciano Gracia,,50018.0,,,,-0.8918893085778274,41.684827019631435,-99285,4640355,centro aragonés del deporte,-1
POINT (-0.9790111901288007 41.62897941994339),Centro de Congresos,,,,,company,,,,,,,,-0.9790111901288007,41.62897941994339,-108984,4634138,centro de congresos,-1
POINT (-0.9437923743366071 41.670381442259945),Makro,wholesale,,,,,,,,,Makro,,,-0.9437923743366071,41.670381442259945,-105063,4638747,makro,15
POINT (-0.9888868500000003 41.635484649999995),ExpoTyre,tyres,,,,,,Avenida Diagonal,14,,,,,-0.9888868500000003,41.635484649999995,-110083,4634862,expotyre,11
POINT (-0.9891312682885312 41.63562224138521),Guetaria,,restaurant,,,,,Avenida Diagonal,14,,,,,-0.9891312682885312,41.63562224138521,-110110,4634877,guetaria,11
POINT (-0.9885813954992514 41.636891317251056),Pirenauto,car_repair,,,,,,Avenida Diagonal,14,,opel chevrolet,,,-0.9885813954992514,41.636891317251056,-110049,4635019,pirenauto,11
POINT (-0.8094230940246437 41.71970882310546),,,,,,research,,,,,,,,-0.8094230940246437,41.71970882310546,-90105,4644238,,6
POINT (-0.8094949305401598 41.71903518796691),CITA,,,,,research,,,,,,,,-0.8094949305401598,41.71903518796691,-90113,4644163,cita,6
POINT (-0.7966711221468447 41.7621402698784),Pabellón Municipal,,,,,,sports_centre,,,,,,,-0.7966711221468447,41.7621402698784,-88685,4648961,pabellón municipal,1
POINT (-0.877189365064536 41.663110415076076),El Jardin de Jorge,,bar,,,,,,,,,,,-0.877189365064536,41.663110415076076,-97649,4637937,el jardin de jorge,-1
POINT (-0.8736152935178799 41.69839391480241),,,,,,,park,,,,,,,-0.8736152935178799,41.69839391480241,-97251,4641865,,22
POINT (-0.870858058393601 41.7003386309858),,,,,,,park,,,,,,,-0.870858058393601,41.7003386309858,-96944,4642082,,22
POINT (-0.8707078479937256 41.695355072410386),,,,,,,park,,,,,,,-0.8707078479937256,41.695355072410386,-96927,4641527,,22
POINT (-0.8705119713360693 41.69681204229601),,,,,,,park,,,,,,,-0.8705119713360693,41.69681204229601,-96905,4641689,,22
POINT (-0.9657481405994183 41.67793024853047),Colegio Condes de Aragón,,school,,,,,,,,,,,-0.9657481405994183,41.67793024853047,-107507,4639587,colegio condes de aragón,15
POINT (-0.9633465997436637 41.67902238204159),Colegio Antonio Machado,,school,,,,,,,,,,,-0.9633465997436637,41.67902238204159,-107240,4639709,colegio antonio machado,15
POINT (-0.8820866016543603 41.6768456486845),,,school,,,,,,,,,,,-0.8820866016543603,41.6768456486845,-98194,4639466,,55
POINT (-0.863332816687802 41.63885430367751),,,school,,,,,,,,,,,-0.863332816687802,41.63885430367751,-96106,4635237,,-1
POINT (-0.9511765219180687 41.675242237871544),Bauhaus,doityourself,,,,,,,,,Bauhaus,,,-0.9511765219180687,41.675242237871544,-105885,4639288,bauhaus,15
POINT (-0.8070869001802511 41.64242600567774),Centro Deportivo Municipal Movera,,,,,,sports_centre,Carretera de Movera,602,,,,,-0.8070869001802511,41.64242600567774,-89845,4635635,centro deportivo municipal movera,-1
POINT (-0.8623211090841574 41.64062796202077),Centro de salud Torre Ramona,,clinic,,clinic,,,,,,,Gobierno de Aragón,,-0.8623211090841574,41.64062796202077,-95994,4635435,centro de salud torre ramona,-1
POINT (-0.9179665098060852 41.64026841522598),Supercor,supermarket,,,,,,,,,Supercor,,,-0.9179665098060852,41.64026841522598,-102188,4635395,supercor,-1
POINT (-0.8989156471692527 41.63800477844565),Plaza del Emperador Carlos V,,,,,,park,,,,,,,-0.8989156471692527,41.63800477844565,-100067,4635143,plaza del emperador carlos v,-1
POINT (-0.8808182700261539 41.632711919270086),,,,,,,park,,,,,,,-0.8808182700261539,41.632711919270086,-98053,4634553,,-1
POINT (-0.8558289275241888 41.66348932341636),,,,,,,park,,,,,,,-0.8558289275241888,41.66348932341636,-95271,4637980,,-1
POINT (-0.886696517625091 41.638475319676104),Glorieta Diego Velázquez,,,,,,park,,,,,,,-0.886696517625091,41.638475319676104,-98707,4635195,glorieta diego velázquez,222
POINT (-0.8722528551136204 41.652403107390434),Estonoesunsolar Coso,,,,,,park,Calle del Coso,182,50002.0,,,,-0.8722528551136204,41.652403107390434,-97099,4636746,estonoesunsolar coso,-1
POINT (-0.8723464064443079 41.64874629457071),Parque del Canódromo,,,,,,park,,,,,,,-0.8723464064443079,41.64874629457071,-97110,4636338,parque del canódromo,-1
POINT (-0.9275291663230762 41.66354828345337),Colegio Alemán de Zaragoza,,school,,,,,,,,,,,-0.9275291663230762,41.66354828345337,-103253,4637986,colegio alemán de zaragoza,47
POINT (-0.8821796859013723 41.64261250015777),Plaza Albert Schweitzer,,,,,,park,,,,,,,-0.8821796859013723,41.64261250015777,-98204,4635656,plaza albert schweitzer,-1
POINT (-0.9082146282174394 41.66244091034305),,,,,,,park,,,,,,,-0.9082146282174394,41.66244091034305,-101102,4637863,,-1
POINT (-1.0279926905500933 41.68191650511062),Pabellón deportivo PDM Garrapinillos,,,,,,sports_centre,,,,,,,-1.0279926905500933,41.68191650511062,-114436,4640031,pabellón deportivo pdm garrapinillos,5
POINT (-0.9527005224039462 41.58965298768374),Colegio Británico de Aragón,,school,,,,,,,,,,,-0.9527005224039462,41.58965298768374,-106055,4629760,colegio británico de aragón,0
POINT (-0.8606137345876118 41.619370580292035),Tanatorio Servisa Zaragoza,funeral_directors,mortuary,,,,,Camino San Antonio,43,,,Servisa,,-0.8606137345876118,41.619370580292035,-95804,4633068,tanatorio servisa zaragoza,-1
POINT (-0.8817120270547096 41.6423088248577),Tanatorio Centro,funeral_directors,,,,,,Camino de las Torres,73,,,Funespaña,,-0.8817120270547096,41.6423088248577,-98152,4635622,tanatorio centro,-1
POINT (-0.829799025363121 41.672788403598766),Instituto de Educación Secundaria Ítaca,,school,,,,,Avenida de los Estudiantes,1,50016.0,,,,-0.829799025363121,41.672788403598766,-92373,4639015,instituto de educación secundaria ítaca,27
POINT (-0.9288930297691845 41.648797014898726),,,music_venue,,,,,,,,,,,-0.9288930297691845,41.648797014898726,-103404,4636344,,-1
POINT (-0.8629383277944731 41.71358829222671),,,,museum,,,,,,,,,,-0.8629383277944731,41.71358829222671,-96062,4643557,,-1
POINT (-0.8630324608664064 41.7154186234904),,,,,,,park,,,,,,,-0.8630324608664064,41.7154186234904,-96073,4643760,,-1
POINT (-0.8825339425568033 41.60981502829738),Norauto,car_repair,,,,,,,,,Norauto,,,-0.8825339425568033,41.60981502829738,-98244,4632005,norauto,-1
POINT (-0.8727658758723594 41.6343681227302),Instituto de Educación Secundaria Pablo Gargallo,,school,,,,,,,,,,,-0.8727658758723594,41.6343681227302,-97156,4634738,instituto de educación secundaria pablo gargallo,-1
POINT (-0.8738498514874756 41.63306532049227),Colegio Público María Moliner,,school,,,,,,,,,,,-0.8738498514874756,41.63306532049227,-97277,4634593,colegio público maría moliner,-1
POINT (-0.9305550148121322 41.63930289024651),Centro Civico Valdefierro,,community_centre,,,,,,,,,,,-0.9305550148121322,41.63930289024651,-103589,4635287,centro civico valdefierro,40
POINT (-0.8698697215805486 41.67680721387875),,,,,,,park,,,,,,,-0.8698697215805486,41.67680721387875,-96834,4639462,,68
POINT (-0.8837059721627081 41.61694526816595),Parque del Barranco,,,,,,park,,,,,,,-0.8837059721627081,41.61694526816595,-98374,4632798,parque del barranco,-1
POINT (-0.8889103476406224 41.67816620748024),Centro Ibercaja Actur,,community_centre,,,,,Calle Antón García Abril,1,50018.0,,Fundación Ibercaja,,-0.8889103476406224,41.67816620748024,-98953,4639613,centro ibercaja actur,-1
POINT (-0.9310676463820242 41.63903964868632),Jardines de la Estrella Polar,,,,,,park,,,,,,,-0.9310676463820242,41.63903964868632,-103646,4635258,jardines de la estrella polar,40
POINT (-0.9325237133993948 41.64229648606505),,,,,,,park,,,,,,,-0.9325237133993948,41.64229648606505,-103809,4635620,,40
POINT (-0.8628066055879059 41.65767414961885),,,,,,,park,,,,,,,-0.8628066055879059,41.65767414961885,-96048,4637332,,-1
POINT (-0.8995120953068197 41.63582521691041),Hospital Materno Infantil Zaragoza,,hospital,,hospital,,,,,,,,,-0.8995120953068197,41.63582521691041,-100134,4634900,hospital materno infantil zaragoza,-1
POINT (-0.9852987013593731 41.63656938575703),Restaurante Yantalia,,restaurant,,,,,Avenida Diagonal,14,,,,,-0.9852987013593731,41.63656938575703,-109683,4634983,restaurante yantalia,11
POINT (-0.9994034993316829 41.64329012243529),Caravaning Plaza,car_repair,,,,,,Calle de Messina,16,50197.0,,,,-0.9994034993316829,41.64329012243529,-111254,4635731,caravaning plaza,11
POINT (-0.877342300017073 41.6325842824227),,,,,,,park,,,,,,,-0.877342300017073,41.6325842824227,-97666,4634539,,-1
POINT (-0.8706692504652052 41.632980219005084),Escuelas Pias de Santa Engracia,,school,,,,,Camino de Miraflores,23,,,,,-0.8706692504652052,41.632980219005084,-96923,4634583,escuelas pias de santa engracia,-1
POINT (-0.8708361311479291 41.63711356509507),La Salle Montemolín,,school,,,,,,,,,La Salle,,-0.8708361311479291,41.63711356509507,-96941,4635043,la salle montemolín,102
