param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,shop_rel_greengrocer,shop_rel_convenience,shop_rel_hardware,shop_rel_supermarket,shop_rel_butcher,shop_rel_bicycle,shop_rel_kiosk,shop_rel_travel_agency,shop_rel_florist,shop_rel_alcohol,shop_rel_seafood,shop_rel_computer,shop_rel_optician,shop_rel_jewelry,shop_rel_laundry,amenity_rel_pub,amenity_rel_bar,amenity_rel_restaurant,amenity_rel_bank,amenity_rel_post_box,amenity_rel_cafe,amenity_rel_pharmacy,amenity_rel_school,amenity_rel_community_centre,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_post_office,amenity_rel_veterinary,amenity_rel_library,amenity_rel_clinic,shop_rel_tobacco,shop_rel_repair,amenity_rel_theatre,amenity_rel_arts_centre,shop_rel_clothes,amenity_rel_college,amenity_rel_university,shop_rel_car_repair,shop_rel_beauty,shop_rel_storage_rental,amenity_rel_charging_station,amenity_rel_taxi,shop_rel_car,shop_rel_pet,shop_rel_variety_store,shop_rel_curtain,shop_rel_furniture,shop_rel_kitchen,amenity_rel_atm,shop_rel_interior_decoration,shop_rel_motorcycle,shop_rel_motorcycle_repair,shop_rel_yes,shop_rel_medical_supply,shop_rel_carpet,shop_rel_lighting,shop_rel_fabric,shop_rel_confectionery,shop_rel_newsagent,shop_rel_copyshop,shop_rel_video,amenity_rel_car_rental,shop_rel_sports,amenity_rel_hospital,shop_rel_video_games,shop_rel_massage,shop_rel_electronics,shop_rel_books,shop_rel_herbalist,amenity_rel_language_school,shop_rel_hearing_aids,shop_rel_farm,shop_rel_lottery,shop_rel_tyres,shop_rel_sewing,amenity_rel_doctors,shop_rel_shoes,shop_rel_cosmetics,shop_rel_mobile_phone,shop_rel_printer_ink,amenity_rel_biergarten,shop_rel_nutrition_supplements,shop_rel_locksmith,shop_rel_pawnbroker,shop_rel_erotic,shop_rel_mall,shop_rel_chemist,shop_rel_gift,shop_rel_ice_cream,shop_rel_wine,shop_rel_houseware,shop_rel_estate_agent,shop_rel_photo,shop_rel_hifi,shop_rel_frame,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_stationery,shop_rel_baby_goods,shop_rel_vacant,shop_rel_toys,shop_rel_tattoo,shop_rel_appliance,amenity_rel_parcel_locker,shop_rel_deli,shop_rel_paint,shop_rel_music,shop_rel_pastry,shop_rel_outdoor,shop_rel_second_hand,shop_rel_bag,shop_rel_craft,shop_rel_fashion_accessories,shop_rel_garden_centre,shop_rel_bed,shop_rel_tea,shop_rel_art,shop_rel_party,shop_rel_model,shop_rel_catalogue,shop_rel_wool,shop_rel_department_store,shop_rel_wigs,shop_rel_dry_cleaning,shop_rel_bookmaker,shop_rel_leather,shop_rel_skate,shop_rel_musical_instrument,shop_rel_cheese,shop_rel_antiques,shop_rel_esoteric,amenity_rel_ice_cream,shop_rel_pet_grooming,shop_rel_collector,shop_rel_tiles,amenity_rel_money_transfer,shop_rel_funeral_directors,shop_rel_tailor,shop_rel_perfumery,shop_rel_charity,shop_rel_printing,amenity_rel_bureau_de_change,shop_rel_spy,shop_rel_rental,shop_rel_hairdresser_supply,amenity_rel_bicycle_rental,shop_rel_food,shop_rel_shoe_repair,shop_rel_russian,shop_rel_car_parts
Bilbao_hdbscan_5_5,152,6,-2.93596535,43.25976326666666,-2.9359745999999998,43.259772749999996,7.978694000018762e-08,75200277.13791117,0.00012072281647343467,0.00021700538460063526,0.00011764387999387185,7.026418401732215e-05,Yes,,0.167,,,,,,,,,,,,,,,,0.167,,,,,0.167,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,153,11,-2.9348041272727277,43.261578345454545,-2.9348496,43.2615726,1.682334899997948e-07,65385316.56219827,0.00016945249775703375,0.0002859230365139766,0.00013715642755569513,0.00011786559651874202,Yes,,0.091,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,154,20,-2.93510487,43.259625310000004,-2.935035,43.259666100000004,2.65934549999003e-07,75206474.67609975,0.000187044598316928,0.00037780343169662947,0.00016672572416995957,0.00012235862413425397,Yes,,0.05,,,,,0.05,,,,,,0.05,,,,,,,,,,0.1,,,,,,,,,,0.05,,,,0.05,,,,0.1,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,0.05,,,,,0.05,,,,0.1,,0.05,,,0.05,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,155,10,-2.93543224,43.26103285,-2.9354907,43.261004650000004,1.389672899996026e-07,71959379.79382484,0.00016666861503147925,0.00035397357542647794,0.0001711161254820405,7.967052466236694e-05,Yes,,,,,,,,,,,,,,,,,,0.1,,,,,0.1,0.1,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1
Bilbao_hdbscan_5_5,156,8,-2.9391198625,43.2608825875,-2.93914105,43.260874799999996,2.4565659999977786e-07,32565784.920931228,0.00017660853284837504,0.00042977555370381,0.00019451381016203514,0.00010477054019992792,Yes,0.125,,,,,0.125,,,,,,,,,,,,,,,,,0.125,,,,,,,,,0.125,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,157,13,-2.937897853846154,43.26058649230769,-2.9378272,43.260564,1.7259514000211218e-07,75320776.70229249,0.00024024720495801732,0.0005701171369827501,0.0002743489990038914,6.315277521803245e-05,Yes,0.077,,,,,,0.077,,,,,,,,,0.077,,0.077,,,,,0.077,,,,,,,,,,,,,,0.077,,,,0.077,,,,,,,,,,,0.077,,,0.077,,,,,0.077,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,
Bilbao_hdbscan_5_5,158,13,-2.9340679307692312,43.2607805,-2.9340905,43.2607946,1.7152249999913452e-07,75791805.74015418,0.00014550257751052493,0.0003193179862333858,0.00010915131617381091,0.00012270756355545903,Yes,,,,,,,,,,,0.077,,,,,0.077,,0.077,,,0.077,,,,,,,,,,,,,,,,0.231,,,,,,,,,,,,,,0.077,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,159,15,-2.9423736199999997,43.26238802666668,-2.9423696,43.2624993,2.8287420000050894e-07,53027105.33506772,0.00020339037354951916,0.0004773220482924253,0.00011620444168218295,0.00019214161952962758,Yes,0.067,,,,,,,,,,,,,,,0.067,,0.133,0.2,0.133,,,0.133,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,160,11,-2.9426068,43.2616859,-2.9425561,43.2616373,1.1723504000110152e-07,93828602.77862869,0.00015214452915528846,0.00025585816383438364,0.00013425024123902058,9.597105624362641e-05,Yes,0.091,,,,,,,,,,,,,,,0.091,,0.091,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,0.091,0.091,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,
Bilbao_hdbscan_5_5,161,11,-2.9343210272727274,43.26106551818182,-2.9343138,43.261079,1.3425359999998347e-07,81934488.16271113,0.0001513477152216585,0.00031966429718876963,7.600988082789634e-05,0.00016034483192182343,Yes,,,,,,,,,,,0.091,,,,,,,,0.091,0.091,,,,,,,0.091,,,,,,,,,,0.455,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,162,10,-2.93465781,43.26019650999999,-2.93465255,43.260201249999994,1.2667395999943932e-07,78942822.97675277,0.00016427756128726707,0.00030435543726928856,7.7065367708165e-05,0.00017476955942026363,Yes,,0.2,0.1,,,,,,,,,,,0.1,,,,0.1,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,163,9,-2.9344498444444445,43.259906855555556,-2.9345016,43.2599005,1.1668320000074205e-07,77131926.44650441,0.00013824345773218253,0.000314705498232301,0.00011719914780798497,0.00010091248255763527,Yes,,0.222,,,,0.111,,,,,,,,,,0.111,,,,,,,0.111,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,164,17,-2.940754788235294,43.26156742941176,-2.9407618,43.2615675,3.0315284999635895e-07,56077322.05124966,0.00023855244873303953,0.00048298824045211216,0.0002477170513078713,0.00010707545863025452,Yes,,0.118,,,,,,,,,,,0.059,,,0.059,,,0.235,0.118,,,,,,,,,,,,0.059,,,,,0.059,,,,,,,,,,,,0.059,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,
Bilbao_hdbscan_5_5,165,6,-2.9399159499999996,43.2625605,-2.9399067,43.26259545,4.604460000020804e-08,130308440.07707508,0.0001141728941633739,0.00027612314734783925,3.712872876891304e-05,0.00013436817579607965,Yes,,,,,,0.167,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,166,30,-2.9404878433333335,43.26197706333334,-2.9404533500000003,43.2619865,5.792235200002467e-07,51793476.89470073,0.0003117866900002896,0.0006300425365702134,0.00032021109983192565,0.00012735885123843453,Yes,0.033,,0.033,,,0.033,0.033,,,,0.033,,,,,,,0.133,0.167,0.033,,,0.033,,,,0.067,,,,,,0.033,,,,0.167,,,,,,,,,,,,,,,,,,0.033,,,,,,,,,,,,,,,,,,,,0.033,,,,0.067,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,167,5,-2.93558672,43.2621278,-2.9355741,43.2621267,2.266053999847672e-08,220647875.13166538,8.455108920194837e-05,0.000141384279182728,8.754268444588773e-05,3.140159231436032e-05,Yes,,,,,,,,,,0.2,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,168,15,-2.941584153333333,43.26247371333333,-2.9416305,43.2624534,3.264395399975835e-07,45950315.945522524,0.00022450018101470345,0.0004332719604158996,0.00014287652415827256,0.0001962807270773451,Yes,,,,,,,,,,,,,,,,,,0.333,0.067,0.067,,,0.067,,,,0.067,,,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,0.067,,,,0.067,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,169,15,-2.9400348266666665,43.261174600000004,-2.9400607,43.2611393,2.636460199995523e-07,56894467.81720988,0.00019406937851354676,0.00039779042394075183,0.00011778139336169713,0.0001759053457595212,Yes,,,0.067,,,,,,,,,,,,,0.067,,0.067,,,,,,,,,,,,,,0.067,,,,,0.2,,,,0.067,,,,,,,,,,,,,,0.133,,,,,0.067,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,0.067,,,0.067,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,170,10,-2.93836589,43.261269760000005,-2.9383838,43.2612777,1.1532851999759482e-07,86708821.02890553,0.00013378931602581404,0.00025611775748809925,0.00013355651575270975,7.869328052506265e-05,Yes,,,,,,,,,,,,,,,,0.2,,,,0.3,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,171,10,-2.94205338,43.26159511,-2.94207035,43.26157255,6.290023999970408e-08,158981905.31621256,0.00011059524983395967,0.00026405158681233826,4.8690631542369456e-05,0.000119580303143708,Yes,,0.1,,,,,,,,,,,0.1,,,0.1,,,,,,,,,,,,,,,,,,,,,0.1,,,,0.2,,,,,,,,,,,0.1,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,172,5,-2.9418175599999996,43.262113420000006,-2.9418398,43.2621528,3.296106000047288e-08,151694150.6106984,8.845268586177468e-05,0.00014304807583998336,7.135092431081024e-05,6.329453057032042e-05,Yes,0.2,0.2,,,,,,,,0.2,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,173,18,-2.9363647444444445,43.26241089444444,-2.9363777,43.2624424,3.704215199976064e-07,48593289.07271995,0.00023034315352934303,0.000493929313209082,0.00019351459095779297,0.00016199648306203612,Yes,,,,,,,,,,,0.056,,,,,0.167,,,0.056,0.056,,,0.056,0.056,,,,,,,,,0.056,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.167,,,,,0.056,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,174,12,-2.9368879500000005,43.26260834166666,-2.93688185,43.2625941,2.023840799993169e-07,59293201.32315004,0.00018529284071526408,0.0003356433040750138,0.00010577156596492227,0.00017636673183143436,Yes,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,0.083,,0.083,,,,,,,,,,,,,,0.083,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,175,27,-2.937365437037038,43.261656951851855,-2.9373075,43.2616388,3.870652499968082e-07,69755680.72882453,0.00024551094987050967,0.0003954492138401056,0.0001869215524662891,0.00017538800662173564,Yes,,,,,,,,,,,,,,,0.111,0.074,,,,0.037,,,0.037,,,,0.037,,,,,,,,,,0.259,,,,0.037,,,,,,,,,,,,,,,,,,,0.037,,,,,0.037,,,,,,,,0.037,,,,,,0.111,0.037,,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,,,0.037,,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,176,9,-2.937450155555555,43.26230468888889,-2.9374252,43.2622978,1.9720080000151599e-07,45638760.08581513,0.00016650352746964782,0.0002818266092028181,0.00013569575536730405,0.000123489058845712,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,177,13,-2.9378258461538453,43.26291930000001,-2.9377942,43.2628542,1.9864179999908457e-07,65444433.145792626,0.0002224531113061213,0.00038197248769211706,9.911642428042788e-05,0.00022204585458485406,Yes,,0.077,,,,0.077,,,,,,,,,,,,,,,0.077,,0.077,,,,,,,,,,,,,,0.462,,,,,,,,,,,,,,,0.077,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,178,12,-2.939705066666667,43.26208623333333,-2.9397214,43.26208025,1.5933707999950755e-07,75312036.59585759,0.00015335563461346956,0.0003153181550217202,8.280886962686168e-05,0.00015171054859611935,Yes,,,,,,,,,,,,,,,,,,0.083,0.083,0.167,,,,,,,0.083,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.083,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,179,7,-2.9387938285714283,43.26142801428572,-2.9387713,43.2614149,4.6458080000676485e-08,150673467.34729615,9.401621890615746e-05,0.00018146047075940982,6.544012998337363e-05,8.052707492500953e-05,Yes,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,0.143,,,,,,,,,0.429,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,180,10,-2.93916101,43.26259527999999,-2.93911605,43.26261115,9.218983999973797e-08,108471822.92569792,0.0001405256916663181,0.0002820787664813866,0.00014306777729454953,5.6303566494638545e-05,Yes,0.1,,,,,,,,,,,,,,,,,0.1,,,,,0.1,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,181,6,-2.9391956166666664,43.26213456666667,-2.9391991500000003,43.26212525,3.406776000064771e-08,176119592.24457157,8.775746488371703e-05,0.00016675533391639306,3.9180157251243156e-05,9.551227960776675e-05,Yes,,,,,,,,,,,,,,,,,,,0.167,0.167,,,,,,,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,182,17,-2.9385192705882353,43.26240040588235,-2.9384728,43.262474,2.201605999987116e-07,77216359.33086795,0.00019984271322500704,0.00032812643234852827,0.00014523452338208133,0.00015135754113760965,Yes,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,0.059,,,,0.294,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,0.235,,,,,,,,,,,,,,,,,,,,,,0.059,,0.059,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,0.059
Bilbao_hdbscan_5_5,183,19,-2.93824612631579,43.26175764736842,-2.9382781,43.2617357,1.9764005999907413e-07,96134356.56763618,0.00017494966173490223,0.0003151272855445617,0.00014161213091847617,0.00011629531089033424,Yes,0.053,,0.053,,,,,,,,,,,,,0.053,,,0.053,,,,,,,,,,,,,,,,,,0.263,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,0.053,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,184,5,-2.93897094,43.26193204,-2.9389689,43.2619025,3.50409600005526e-08,142690154.60538608,0.00011460647558777684,0.0001712521509356364,3.7580558803718904e-05,0.0001192905796802301,No,,,,,,,,,,,,,,,,,,,0.2,0.6,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,185,5,-2.9387047400000004,43.26175059999999,-2.9387078,43.261736,2.6630939999475024e-08,187751540.1295848,7.625556896231412e-05,0.0001306850703071992,7.78019434205503e-05,4.183161483823223e-05,Yes,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
