Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,amenity_rel_restaurant,amenity_rel_pub,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_atm,amenity_rel_post_office,amenity_rel_community_centre,amenity_rel_bar,amenity_rel_clinic,shop_rel_gift,shop_rel_books,amenity_rel_cafe,shop_rel_electronics,shop_rel_shoes,amenity_rel_bureau_de_change,amenity_rel_fast_food,shop_rel_laundry,shop_rel_convenience,shop_rel_greengrocer,shop_rel_tobacco,amenity_rel_dentist,amenity_rel_language_school,shop_rel_hardware,shop_rel_supermarket,amenity_rel_veterinary,shop_rel_beauty,shop_rel_clothes,shop_rel_telecommunication,shop_rel_vacant,amenity_rel_events_venue,amenity_rel_hospital,amenity_rel_university,amenity_rel_library,amenity_rel_charging_station,amenity_rel_doctors,amenity_rel_theatre,amenity_rel_post_box,shop_rel_newsagent,shop_rel_deli,shop_rel_jewelry,shop_rel_butcher,shop_rel_lottery,shop_rel_computer,shop_rel_bag,shop_rel_optician,shop_rel_fashion_accessories,shop_rel_chocolate,shop_rel_sports,shop_rel_watches,shop_rel_mobile_phone_accessories,amenity_rel_car_rental,amenity_rel_college,shop_rel_kiosk,shop_rel_ticket,amenity_rel_taxi,shop_rel_bicycle,shop_rel_haberdashery,shop_rel_confectionery,shop_rel_mall,shop_rel_travel_agency,shop_rel_outdoor,shop_rel_car,shop_rel_garden_centre,shop_rel_variety_store,shop_rel_furniture,shop_rel_car_repair,shop_rel_seafood,shop_rel_florist,shop_rel_interior_decoration,shop_rel_pastry,shop_rel_herbalist,shop_rel_department_store,shop_rel_cosmetics,shop_rel_appliance,shop_rel_stationery,amenity_rel_cinema,shop_rel_medical_supply,shop_rel_dry_cleaning,shop_rel_printer_ink,shop_rel_mobile_phone,shop_rel_frozen_food,amenity_rel_fountain,shop_rel_doityourself,shop_rel_storage_rental,shop_rel_toys,shop_rel_curtain,shop_rel_bed,shop_rel_tea,shop_rel_pet,shop_rel_perfumery,shop_rel_yes,shop_rel_wholesale,shop_rel_pet_grooming,amenity_rel_biergarten,shop_rel_collector,shop_rel_trade,amenity_rel_parcel_locker,shop_rel_nuts,shop_rel_houseware,shop_rel_fabric,shop_rel_glaziery,shop_rel_kitchen,shop_rel_fishing,shop_rel_coffee,shop_rel_video_games,shop_rel_doors,shop_rel_locksmith,shop_rel_paint,shop_rel_household_linen,shop_rel_copyshop,amenity_rel_workshop,shop_rel_craft,shop_rel_carpet,shop_rel_party,amenity_rel_exhibition_centre,amenity_rel_conference_centre,shop_rel_second_hand,shop_rel_window_blind,shop_rel_motorcycle_repair,shop_rel_motorcycle,shop_rel_cannabis,shop_rel_cheese,shop_rel_hearing_aids,shop_rel_food,shop_rel_baby_goods,shop_rel_hairdresser_supply,shop_rel_sewing,shop_rel_photo,shop_rel_general,shop_rel_shoe_repair,shop_rel_fuel,shop_rel_money_lender,shop_rel_bookmaker,shop_rel_nutrition_supplements,amenity_rel_money_transfer,shop_rel_frame,shop_rel_car_parts,shop_rel_tyres,shop_rel_tattoo,amenity_rel_arts_centre,shop_rel_massage,shop_rel_chemist,shop_rel_alcohol,shop_rel_ice_cream,shop_rel_hairdresser;pet,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_windows,shop_rel_wine,amenity_rel_parking,shop_rel_tailor,shop_rel_estate_agent,shop_rel_beverages,shop_rel_shutters,shop_rel_optician;hearing_aids,shop_rel_doityourself;sewing,shop_rel_art,shop_rel_dairy,shop_rel_games,shop_rel_esoteric,shop_rel_video,shop_rel_religion,shop_rel_farm,amenity_rel_car_sharing,shop_rel_electrical,shop_rel_indian_food,shop_rel_leather,shop_rel_gas,shop_rel_hifi,amenity_rel_sop,shop_rel_grocery,amenity_rel_post_depot,amenity_rel_social_facility,shop_rel_e-cigarette,shop_rel_model,shop_rel_eggs,amenity_rel_marketplace,shop_rel_repair,shop_rel_radiotechnics,amenity_rel_car_wash,shop_rel_nails,shop_rel_charity,shop_rel_spices,amenity_rel_bicycle_repair_station,shop_rel_flooring,shop_rel_musical_instrument,shop_rel_lighting,shop_rel_music,shop_rel_gold_buyer,amenity_rel_ice_cream,shop_rel_outpost,shop_rel_pawnbroker,shop_rel_pottery,shop_rel_clothes;secondhand,shop_rel_wigs,shop_rel_agrarian,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,amenity_rel_place_of_worship,amenity_rel_music_venue,amenity_rel_studio,shop_rel_accessories,shop_rel_weapons,shop_rel_hairdesser,shop_rel_boutique,shop_rel_energy,amenity_rel_coworking_space,shop_rel_erotic,shop_rel_antiques,shop_rel_orthopaedics,amenity_rel_gambling,amenity_rel_casino,shop_rel_CCG,shop_rel_wedding,shop_rel_spy,shop_rel_signs,amenity_rel_driving_school,shop_rel_printing,shop_rel_variety,amenity_rel_prep_school,shop_rel_plant_shop,amenity_rel_bicycle_rental,shop_rel_fireplace,shop_rel_rental,shop_rel_camera,shop_rel_hair extensions,amenity_rel_retail,amenity_rel_student_accommodation,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Burger King,has_Mercadona,has_Ahorramás,has_Carrefour,has_Rodilla,has_McDonald's,has_Vips,has_100 Montaditos,has_Supercor,has_Alcampo,has_Telepizza,has_Lidl,has_Starbucks,has_Malvón,has_Domino's,has_Marco Aldany,has_Orange,has_Ginos,has_Granier,has_La Sirena,has_KFC,has_ALDI,has_Vitaldent,has_Foster's Hollywood,has_Mango,has_Vodafone,has_Movistar,has_Opticalia,has_Multiópticas,has_Lizarrán,has_Papa John's,has_Zara,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
230,madrid_hdbscan_5_5,230,12,-3.755506525,40.38976085,-3.7554727,40.38973385,1.0259647300016811e-06,11696308.507584209,0.0004100579838464,0.0006916436858181,0.0002529246861715,0.0003765680184248,Yes,,0.167,,,,,,,,,,,,,0.083,,,,,,0.083,0.083,,0.083,,,,,,0.083,,,,,,,,,,,,,0.083,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7554727 40.389275, -3.7558012 40.3897707, -3.755815 40.3902945, -3.7554734 40.3904517, -3.7549431 40.3894065, -3.7554727 40.389275))",168.0,50.24,33.12,14902.41,88.1,7833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,Local
231,madrid_hdbscan_5_5,231,15,-3.75619264,40.387997653333336,-3.7561608,40.3879879,1.1010084999987818e-06,13623873.021885475,0.0004250301842545,0.0007939811058484,0.0002997176110941,0.0003479242692818,Yes,,0.133,0.067,,,0.067,0.067,,,,,0.067,,,,,,,,,0.067,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7566858 40.3873754, -3.7563724 40.3883918, -3.7561608 40.388479, -3.7559101 40.3885804, -3.7557721 40.3882701, -3.7561451 40.3876123, -3.7566858 40.3873754))",215.0,46.99,25.71,13276.44,88.1,8138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Local
233,madrid_hdbscan_5_5,233,52,-3.771614429698279,40.397768741094296,-3.7716137,40.39782,5.27952829082567e-06,9849364.779493904,0.0006541479952585,0.0016412766474925,0.0005804389505963,0.0004688476580271,Yes,0.038,0.058,0.019,0.038,0.019,0.038,0.019,0.019,,,0.038,,,,0.096,,0.038,,,0.019,0.077,0.058,,,,,0.038,,,0.019,,0.096,,,,,,,,,,,,0.019,,,,0.019,,,,,,,,0.019,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,0.019,,0.019,0.019,,,,,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,,,0.019,,0.038,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7723599 40.3966963, -3.7730561 40.3985532, -3.7727923 40.3986341, -3.771723144310536 40.39877583690359, -3.7707256 40.3978561, -3.7705173 40.3973543, -3.7706562 40.3972726, -3.7709522 40.3971247, -3.7716165 40.3969144, -3.7723599 40.3966963))",1031.0,44.14,20.76,10999.97,88.1,7386.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,Urban
235,madrid_hdbscan_5_5,235,28,-3.61413316351194,40.42026651346812,-3.61399445,40.4202167,1.3442586559984782e-05,2082932.4680228576,0.0011504419583332,0.0026365278106652,0.0011170413155144,0.0006794280316258,Yes,0.071,0.071,0.143,0.036,0.036,0.071,0.107,,,,,,,,0.107,,,,,,0.143,0.036,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6160509 40.4189439, -3.6158525 40.4197561, -3.614817378334306 40.42084157710748, -3.6131482 40.4218775, -3.6123675 40.4222245, -3.6119533 40.4211001, -3.6124647 40.4206216, -3.6160509 40.4189439))",985.0,39.83,8.8,16057.92,88.1,6272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,Local
238,madrid_hdbscan_5_5,238,11,-3.6150532806502222,40.42312241126942,-3.6149386,40.4229325,5.6207812075844135e-06,1957023.3378159471,0.0005888258847289,0.0019024011994236,0.0004733939317899,0.0006904206836611,Yes,0.091,,,,0.091,0.091,0.091,,,,,,,,0.091,,,,,,,0.091,,,,,0.091,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6163897 40.4219646, -3.614502787152439 40.424943423963626, -3.6146771 40.4233587, -3.6148796 40.4228222, -3.6163897 40.4219646))",333.0,45.46,22.42,12848.34,88.1,6739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Local
240,madrid_hdbscan_5_5,240,74,-3.779555169594437,40.37883878225895,-3.77965705,40.3788206,1.997895680007277e-06,37038970.92351211,0.0004215624537216,0.001087536871227,0.0004097431049328,0.0002167181784942,Yes,0.027,0.041,0.027,0.095,,,0.068,0.122,,,,,,,,,,,0.027,,,0.027,0.014,0.041,,0.014,0.014,,0.041,0.027,,,,,,,,,,,,0.014,0.014,0.027,0.041,,,0.027,,,0.014,,,,,0.014,,0.014,,,,0.014,,,,,0.027,,,0.014,0.014,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,0.014,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7793267 40.3781269, -3.7800313 40.378641, -3.7802443 40.3789615, -3.780232579992406 40.37904526517163, -3.77906 40.3792533, -3.7784706 40.3787585, -3.7793267 40.3781269))",162.0,49.88,32.96,14463.31,88.1,6292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Mixed
241,madrid_hdbscan_5_5,241,7,-3.779458471428572,40.37779624285714,-3.7795133,40.3778177,1.3285712000051348e-07,52688181.10744045,0.0001688793980702,0.0003225411664921,9.839154601156907e-05,0.0001622512677225,Yes,,,,0.143,,0.143,,,,,,,,,,,0.143,,,,,0.143,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7793235 40.3775033, -3.7795787 40.3776594, -3.7795306 40.3778177, -3.7795133 40.3778645, -3.7793462 40.3780239, -3.7793235 40.3775033))",31.0,50.72,29.52,13674.09,88.1,4598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Local
242,madrid_hdbscan_5_5,242,5,-3.75972465,40.3954033,-3.75974005,40.3955231,1.0123839000031949e-07,49388379.25004756,0.0003028532756202,0.0004991296549968,4.237374186927443e-05,0.0003265582153302,Yes,,,0.4,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7596583 40.3949086, -3.75974005 40.3951478, -3.7597732 40.3957897, -3.7596944 40.3955231, -3.7596583 40.3949086))",20.0,45.73,23.78,12232.83,88.1,4167.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Local
243,madrid_hdbscan_5_5,243,15,-3.694578747708659,40.48332737530579,-3.6944073443569705,40.4833027,6.377930621091272e-06,2351860.0140296733,0.0010151039006235,0.0016770251045191,0.0007707538312151,0.0007461172867187,Yes,,,0.133,,0.067,0.2,0.133,,,0.067,,,,,,,,,,,0.067,,0.067,,,,0.067,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,0.067,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6936843 40.4819696, -3.696229171272921 40.483029860163796, -3.6949842 40.4842487, -3.6943407 40.4844223, -3.6936461 40.483583, -3.6936288 40.4821281, -3.6936843 40.4819696))",1106.0,47.39,30.79,32903.98,88.1,4187.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,Mixed
244,madrid_hdbscan_5_5,244,10,-3.608372966909719,40.437257792294446,-3.60823275,40.43743465,3.552638834800625e-06,2814809.0658816444,0.0007850503069402,0.0014599290606706,0.0006700355730362,0.0005802622746287,Yes,,,,,0.3,0.2,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6076314 40.4363744, -3.6089096 40.4363933, -3.6098089 40.4375214, -3.6091001 40.4379777, -3.607593070875817 40.43779679319383, -3.6076314 40.4363744))",760.0,42.75,20.08,11418.74,88.1,5483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Local
248,madrid_hdbscan_5_5,248,10,-3.76173111,40.39789736,-3.76162315,40.3980456,7.883682399992925e-07,12684427.77452447,0.0003951468912481,0.0007881036909558,0.0002377083441951,0.0003607312717237,Yes,,0.1,,0.2,,0.1,,,,,0.1,,,,,,,,,,,,0.1,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7621388 40.3972229, -3.762159 40.398295, -3.7619269 40.3983361, -3.7616225 40.3981431, -3.7615863 40.3980778, -3.7615541 40.3980134, -3.7614508 40.3977836, -3.7616238 40.3974752, -3.7621388 40.3972229))",238.0,44.39,21.29,12045.62,88.1,5073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Local
249,madrid_hdbscan_5_5,249,11,-3.771212572727273,40.37972700909091,-3.7713739,40.3798005,9.55888140000457e-07,11507622.638768949,0.0003850255003197,0.0009039217513913,0.0003318728565166,0.0002960575295899,Yes,,,,0.091,,0.091,,,,,,,,,,,,,0.091,,,0.091,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,0.091,,,,,,,,0.091,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7706867 40.3789918, -3.771606 40.3799332, -3.7715556 40.3799889, -3.7714813 40.3800316, -3.7714323 40.3800092, -3.7710726 40.3798005, -3.7707998 40.3796148, -3.7706932 40.379397, -3.7706867 40.3789918))",87.0,46.1,25.6,13140.0,88.1,5344.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
251,madrid_hdbscan_5_5,251,8,-3.7618364625,40.3876815,-3.76175075,40.38761165,5.862016000029571e-07,13647182.129764987,0.0003764421072751,0.0005405697840322,0.0002126585816366,0.0003254176892873,Yes,,,0.375,0.125,,0.125,,,,,0.125,,,,,,,,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7616179 40.3873183, -3.7616676 40.3873561, -3.7622739 40.3878877, -3.7617321 40.3882119, -3.7616179 40.3873183))",50.0,51.7,35.6,15903.0,88.1,2796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,Local
252,madrid_hdbscan_5_5,252,9,-3.612216322222222,40.43556487777778,-3.6122322,40.4354475,2.355448680004091e-06,3820928.078969808,0.0003936889952419,0.0012895950634437,0.0003316659088024,0.0004636344603672,Yes,,,,,,,,,,,,,,,0.111,,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6114215 40.435001, -3.6121838 40.4351994, -3.6127931 40.4367183, -3.6114215 40.435001))",215.0,42.66,17.55,10904.64,88.1,4063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Local
254,madrid_hdbscan_5_5,254,7,-3.769958228571429,40.37897995714286,-3.7699639,40.3789228,2.429341199979665e-07,28814396.26536855,0.0002231659374743,0.0002986709772552,0.000155172647758,0.0001729264241319,Yes,,,,0.143,,,,,,,,,,,,,,,,,,,0.143,0.143,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7698668 40.3787972, -3.7702168 40.3789283, -3.7699639 40.3792535, -3.7699108 40.3792377, -3.7696844 40.3788607, -3.7698668 40.3787972))",41.0,48.9,29.4,12857.0,88.1,4196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Local
255,madrid_hdbscan_5_5,255,7,-3.7692424571428567,40.37844882857144,-3.7692466,40.3784588,3.2294780000702893e-08,216753295.72914407,8.925306260529829e-05,0.0001712959963643,4.174753567212246e-05,9.336765598443836e-05,Yes,,,0.143,0.143,,,0.143,0.143,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7691788 40.3782898, -3.7692913 40.3785468, -3.7692974 40.3785621, -3.7692624 40.3785121, -3.7691988 40.3783603, -3.7691788 40.3782898))",1.0,48.9,29.4,12857.0,88.1,3548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
257,madrid_hdbscan_5_5,257,6,-3.768911783333333,40.37764558333333,-3.76892565,40.37765015,6.686511999956696e-08,89732883.15401001,0.0001433131538734,0.0002054911203783,6.245372731520464e-05,0.000138276202057,Yes,,,,,,0.167,,,,,,,,,0.167,,,,,,,,,0.167,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7689981 40.3774591, -3.7689565 40.3778273, -3.7688483 40.3775845, -3.7688165 40.3775051, -3.7689981 40.3774591))",11.0,48.9,29.4,12857.0,88.1,3558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
