param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,amenity_rel_restaurant,amenity_rel_pub,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_atm,amenity_rel_post_office,amenity_rel_community_centre,amenity_rel_bar,amenity_rel_clinic,shop_rel_gift,shop_rel_books,amenity_rel_cafe,shop_rel_electronics,shop_rel_shoes,amenity_rel_bureau_de_change,amenity_rel_fast_food,shop_rel_laundry,shop_rel_convenience,shop_rel_greengrocer,shop_rel_tobacco,amenity_rel_dentist,amenity_rel_language_school,shop_rel_hardware,shop_rel_supermarket,amenity_rel_veterinary,shop_rel_beauty,shop_rel_clothes,shop_rel_telecommunication,shop_rel_vacant,amenity_rel_events_venue,amenity_rel_hospital,amenity_rel_university,amenity_rel_library,amenity_rel_charging_station,amenity_rel_doctors,amenity_rel_theatre,amenity_rel_post_box,shop_rel_newsagent,shop_rel_deli,shop_rel_jewelry,shop_rel_butcher,shop_rel_lottery,shop_rel_computer,shop_rel_bag,shop_rel_optician,shop_rel_fashion_accessories,shop_rel_chocolate,shop_rel_sports,shop_rel_watches,shop_rel_mobile_phone_accessories,amenity_rel_car_rental,amenity_rel_college,shop_rel_kiosk,shop_rel_ticket,amenity_rel_taxi,shop_rel_bicycle,shop_rel_haberdashery,shop_rel_confectionery,shop_rel_mall,shop_rel_travel_agency,shop_rel_outdoor,shop_rel_car,shop_rel_garden_centre,shop_rel_variety_store,shop_rel_furniture,shop_rel_car_repair,shop_rel_seafood,shop_rel_florist,shop_rel_interior_decoration,shop_rel_pastry,shop_rel_herbalist,shop_rel_department_store,shop_rel_cosmetics,shop_rel_appliance,shop_rel_stationery,amenity_rel_cinema,shop_rel_medical_supply,shop_rel_dry_cleaning,shop_rel_printer_ink,shop_rel_mobile_phone,shop_rel_frozen_food,amenity_rel_fountain,shop_rel_doityourself,shop_rel_storage_rental,shop_rel_toys,shop_rel_curtain,shop_rel_bed,shop_rel_tea,shop_rel_pet,shop_rel_perfumery,shop_rel_yes,shop_rel_wholesale,shop_rel_pet_grooming,amenity_rel_biergarten,shop_rel_collector,shop_rel_trade,amenity_rel_parcel_locker,shop_rel_nuts,shop_rel_houseware,shop_rel_fabric,shop_rel_glaziery,shop_rel_kitchen,shop_rel_fishing,shop_rel_coffee,shop_rel_video_games,shop_rel_doors,shop_rel_locksmith,shop_rel_paint,shop_rel_household_linen,shop_rel_copyshop,amenity_rel_workshop,shop_rel_craft,shop_rel_carpet,shop_rel_party,amenity_rel_exhibition_centre,amenity_rel_conference_centre,shop_rel_second_hand,shop_rel_window_blind,shop_rel_motorcycle_repair,shop_rel_motorcycle,shop_rel_cannabis,shop_rel_cheese,shop_rel_hearing_aids,shop_rel_food,shop_rel_baby_goods,shop_rel_hairdresser_supply,shop_rel_sewing,shop_rel_photo,shop_rel_general,shop_rel_shoe_repair,shop_rel_fuel,shop_rel_money_lender,shop_rel_bookmaker,shop_rel_nutrition_supplements,amenity_rel_money_transfer,shop_rel_frame,shop_rel_car_parts,shop_rel_tyres,shop_rel_tattoo,amenity_rel_arts_centre,shop_rel_massage,shop_rel_chemist,shop_rel_alcohol,shop_rel_ice_cream,shop_rel_hairdresser;pet,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_windows,shop_rel_wine,amenity_rel_parking,shop_rel_tailor,shop_rel_estate_agent,shop_rel_beverages,shop_rel_shutters,shop_rel_optician;hearing_aids,shop_rel_doityourself;sewing,shop_rel_art,shop_rel_dairy,shop_rel_games,shop_rel_esoteric,shop_rel_video,shop_rel_religion,shop_rel_farm,amenity_rel_car_sharing,shop_rel_electrical,shop_rel_indian_food,shop_rel_leather,shop_rel_gas,shop_rel_hifi,amenity_rel_sop,shop_rel_grocery,amenity_rel_post_depot,amenity_rel_social_facility,shop_rel_e-cigarette,shop_rel_model,shop_rel_eggs,amenity_rel_marketplace,shop_rel_repair,shop_rel_radiotechnics,amenity_rel_car_wash,shop_rel_nails,shop_rel_charity,shop_rel_spices,amenity_rel_bicycle_repair_station,shop_rel_flooring,shop_rel_musical_instrument,shop_rel_lighting,shop_rel_music,shop_rel_gold_buyer,amenity_rel_ice_cream,shop_rel_outpost,shop_rel_pawnbroker,shop_rel_pottery,shop_rel_clothes;secondhand,shop_rel_wigs,shop_rel_agrarian,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,amenity_rel_place_of_worship,amenity_rel_music_venue,amenity_rel_studio,shop_rel_accessories,shop_rel_weapons,shop_rel_hairdesser,shop_rel_boutique,shop_rel_energy,amenity_rel_coworking_space,shop_rel_erotic,shop_rel_antiques,shop_rel_orthopaedics,amenity_rel_gambling,amenity_rel_casino,shop_rel_CCG,shop_rel_wedding,shop_rel_spy,shop_rel_signs,amenity_rel_driving_school,shop_rel_printing,shop_rel_variety,amenity_rel_prep_school,shop_rel_plant_shop,amenity_rel_bicycle_rental,shop_rel_fireplace,shop_rel_rental,shop_rel_camera,shop_rel_hair extensions,amenity_rel_retail,amenity_rel_student_accommodation
madrid_hdbscan_5_5,1212,15,-3.6994970645615846,40.41223578128232,-3.699443851933246,40.41222692082112,3.5755539920041527e-07,41951541.02984828,0.00020312927340797982,0.00038515209302210606,0.0001845207449291743,0.000124905574251931,Yes,0.067,,0.2,,,0.067,,,,,0.067,,,,0.067,,,,0.133,0.067,,,,,,,0.067,,,,,,,,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1213,28,-3.699284474591217,40.412927439938116,-3.6992551384173487,40.41290395,5.369166000018311e-07,52149626.21737623,0.0002695928971413466,0.0005141472637403172,0.00013528365280077536,0.00026926592434152127,Yes,0.071,0.036,0.107,,,,0.036,,,,,,,0.036,0.107,,,,0.071,,,0.036,0.036,,,,,,,0.107,,,,,,,,,0.036,,,,0.036,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1214,16,-3.699036607281209,40.41522587397595,-3.69904225,40.41519485,1.8344513249965234e-07,87219539.60828218,0.00014737008569338497,0.0003269821947299563,0.00012371186151707367,0.00010944043346694564,Yes,,,0.625,,,,,,,,,,,,0.062,,,,,,0.062,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1215,9,-3.6988995555555553,40.415756155555556,-3.6988703,40.4157868,5.7512480000177235e-08,156487774.47907418,0.0001135315769458185,0.00017533779638083012,6.506661733457103e-05,0.00010234027241491491,No,,,0.778,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1216,8,-3.700157125,40.4196978625,-3.70017635,40.4196825,8.363179999846419e-08,95657393.48127042,0.0001612225132182118,0.0003327817596139397,0.00018051553776613792,4.9198169109805016e-05,Yes,,,,,,,0.25,,,,,,0.125,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1217,8,-3.710063475,40.41568055,-3.71005685,40.415690749999996,5.0673419999914894e-08,157873693.9407965,9.857041059643969e-05,0.00016011309479405667,9.478438360302901e-05,5.3848421517984515e-05,Yes,,,0.5,,,,,,,,,,0.25,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1218,7,-3.709919171428571,40.42146858571429,-3.7099229,40.4215085,8.629815000101232e-08,81114137.44000174,0.0001313805186943904,0.00024801374303896944,6.256598149802453e-05,0.00013589691921987845,Yes,,,0.286,,,0.143,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1219,5,-3.7102146038679633,40.41647930219226,-3.7102151401561807,40.41649333716388,2.8296326476525442e-08,176701382.21468383,8.884283898296082e-05,0.00017762721176399417,0.00010254304538461502,3.557162197331292e-05,Yes,,0.2,0.2,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1220,17,-3.7100200529411764,40.426920988235295,-3.7100254,40.4269126,2.75989199999555e-07,61596613.20090572,0.0002631732123116981,0.0004467584062196754,0.0002808272613665475,8.731314086385382e-05,Yes,0.059,0.059,0.176,0.118,,,,,,,0.118,,,0.059,,,,,0.059,,,0.059,,,,,,,,0.059,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1221,27,-3.7091354375212213,40.415712477845084,-3.7091351,40.4157074,8.547841900008676e-07,31586920.202598266,0.0003612707300432076,0.000780151877496466,0.00017081875394519316,0.0003907749870904146,Yes,,,0.185,0.037,0.037,0.037,,0.037,,,0.222,,0.037,,,,,0.037,0.074,,0.074,,,,,,,0.037,,0.037,,,,,,,,,,,,,,,,,0.037,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1222,18,-3.709651677054962,40.41609595068199,-3.7096345759676157,40.41609851619212,3.758700000020545e-07,47888897.75694153,0.00022554391958179312,0.00034546454671663217,0.00016459316394537484,0.00017142613468187172,Yes,,0.056,0.278,0.056,,,,,,,0.111,,,,0.111,,,,,,0.056,,,,,,0.056,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,0.056,,,,
madrid_hdbscan_5_5,1223,15,-3.7084215,40.413317966666675,-3.7084171,40.4132934,2.4321881999869645e-07,61672859.0331965,0.00020454049779218526,0.0004016777329101779,0.0001134326701910455,0.00020494730271115608,No,,,0.467,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1224,26,-3.709197915384615,40.42083001538462,-3.7092078500000003,40.42079135,9.7933190999929e-07,26548711.151481677,0.00031425560801778677,0.0006677618349125353,0.00022185829277042966,0.0002667424826885684,Yes,,0.077,0.192,,,,,,,,0.077,,,,0.077,,,,,,0.077,,0.038,,,,0.115,,0.038,0.038,,0.077,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1225,19,-3.708351078985737,40.41605787031875,-3.7084421,40.416073,4.6461998992585476e-07,40893634.39363009,0.0002595969944702801,0.00045983526404477586,0.0002309773516917686,0.00016345697405343364,Yes,,,0.105,,,0.053,,0.053,,,0.105,,0.053,,0.211,,,,0.158,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,0.053,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1226,6,-3.7073715833333325,40.41396328333333,-3.7073712,40.4139781,1.5718319999966332e-08,381720183.83725816,0.0001113105151504563,0.0002469548148010204,1.2892299596623902e-05,0.00013396570975080622,Yes,0.167,,,0.167,,,,,,,,,,,,,0.167,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1227,30,-3.7012465600000004,40.41550982666667,-3.7012274,40.415443350000004,8.400843500002308e-07,35710699.764841184,0.00036620335549292113,0.0007430134706999171,0.00012594608264383735,0.00039688537046417966,Yes,,,0.467,,,,,,,,0.167,,,,,,,,0.033,,,,,0.033,,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,,,,,,,,,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1228,9,-3.7077428555555554,40.416432344444445,-3.7077567,40.4164558,9.951060000006285e-08,90442626.21262775,0.000122508721296472,0.00021503245635151442,9.279218251443326e-05,9.930434824475792e-05,Yes,,,0.444,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1229,21,-3.7082106761904763,40.41498903809524,-3.7082193,40.4150136,3.09496320001602e-07,67852179.95448637,0.0001931464971857746,0.0003989313177831548,0.00013261680890643677,0.00015964332111745338,Yes,,,0.81,,,,,,,,,,0.048,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1230,7,-3.7070092142857147,40.41659415714285,-3.7070404,40.4165825,2.470495999975406e-08,283343911.5088503,8.677533570738005e-05,0.0001138335528583277,5.601184641468676e-05,6.964762035049625e-05,Yes,,,0.429,0.143,,,,,,,0.143,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1231,7,-3.7073262142857146,40.4162983,-3.7073191,40.4162992,1.3886819999730148e-08,504075087.0347585,9.605248346056648e-05,0.00016316212858357774,0.00010974051769735226,1.4900719063084567e-05,Yes,,,0.143,,,,,,,,,,,,0.143,,0.143,,,,,,,,,,,,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1232,5,-3.7076179224590766,40.41433274059305,-3.7076475,40.4143944,6.70303223386142e-08,74593106.90379371,0.00013946370542980045,0.00017967737490490776,7.739228574331305e-05,0.0001232351811393749,Yes,,,0.4,,,,,,,,,,0.2,,,,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1233,14,-3.707680162867669,40.4137913830253,-3.707644791668387,40.41376865300238,1.411818599998088e-07,99162881.12381406,0.00015875444315969654,0.00033869658740230224,0.00011237709157112723,0.0001341125982424396,Yes,,0.071,0.571,,,,,,,,0.071,,0.071,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1234,19,-3.708198236842105,40.41410884210527,-3.7081964,40.414074,2.917944000012851e-07,65114340.78212715,0.00018753747669613858,0.0003862844751698548,9.619115404408994e-05,0.00018634250388328854,Yes,,,0.263,0.053,,0.053,,,,,,,0.053,,,,,0.053,0.053,,0.105,,,,,,,,,,,0.211,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1235,10,-3.70157765,40.42310161,-3.7015206999999997,40.423154249999996,2.2877711999979642e-07,43710664.77280988,0.00024210462958566158,0.0005080867864877584,0.00010006647040847595,0.0002627611784488902,Yes,,0.1,0.3,0.1,,,,,,,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1236,5,-3.7086596399999996,40.416804420000005,-3.7087203,40.41681,6.886271999957634e-08,72608226.91916266,0.00012247677727707186,0.0002072249261041065,0.00010390643098482203,8.604725213480018e-05,Yes,0.2,0.2,0.4,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1237,5,-3.7083371,40.41688946,-3.70836,40.4168959,4.2035289999737306e-08,118947674.68075626,0.00011818779430894276,0.00016448680068394757,5.505502701839178e-05,0.00010863263966180653,Yes,,,0.4,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1238,18,-3.7065276777777774,40.41734461111111,-3.7065501,40.41733335,3.3082918000002186e-07,54408743.509260006,0.0002780526884090496,0.0005236705299623439,0.00031458207824127613,7.627178660667665e-05,Yes,0.056,,0.111,,0.056,,,,,,,,,,0.111,,0.167,,0.056,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1239,57,-3.702090056140351,40.4300192491228,-3.7020073,40.4300307,2.6510999200014887e-06,21500509.87137746,0.0006151886760845915,0.0011727652941811997,0.0003856645934003185,0.0005237982781412739,Yes,0.018,,0.351,0.105,,0.018,0.035,,,,0.07,,,,0.018,,0.035,,0.07,,,,0.018,0.018,,,,0.018,,0.07,,,,,,,0.018,,,,,,,,0.018,,,0.018,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,0.035,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1240,9,-3.7086562,40.41737577777778,-3.7086878,40.4173759,5.4736359999934755e-08,164424525.12389803,0.00012652592924400282,0.00018295229628264025,6.454028888136795e-05,0.00011551154610596894,Yes,,,0.444,,,,,,,,0.111,,,,0.111,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1241,8,-3.7038418731417053,40.415191047362704,-3.7038580999999997,40.41519153945082,4.4567880820800893e-08,179501467.25994226,0.00013366882372398535,0.0003095158462694708,0.00015788624390678776,3.15272556381876e-05,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,
