param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_school,amenity_rel_restaurant,shop_rel_convenience,shop_rel_hairdresser,shop_rel_bakery,amenity_rel_community_centre,amenity_rel_bank,amenity_rel_library,amenity_rel_bar,amenity_rel_pharmacy,amenity_rel_atm,amenity_rel_pub,amenity_rel_cafe,amenity_rel_clinic,shop_rel_butcher,shop_rel_funeral_directors,amenity_rel_post_office,amenity_rel_taxi,amenity_rel_veterinary,amenity_rel_arts_centre,amenity_rel_post_box,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_car_repair,shop_rel_outdoor,shop_rel_wholesale,amenity_rel_vehicle_inspection,shop_rel_seafood,shop_rel_supermarket,amenity_rel_doctors,shop_rel_department_store,shop_rel_car,shop_rel_shoes,shop_rel_firearm_shop,shop_rel_mall,shop_rel_tyres,amenity_rel_fast_food,amenity_rel_cinema,amenity_rel_charging_station,amenity_rel_hospital,shop_rel_hardware,shop_rel_furniture,shop_rel_clothes,shop_rel_motorcycle,shop_rel_doityourself,shop_rel_sports,shop_rel_car_parts,shop_rel_variety_store,shop_rel_lighting,shop_rel_copyshop,shop_rel_beverages,shop_rel_yes,shop_rel_toys,shop_rel_signs,shop_rel_watches,shop_rel_garden_centre,shop_rel_florist,shop_rel_pet,shop_rel_laundry,shop_rel_interior_decoration,shop_rel_stationery,amenity_rel_dentist,shop_rel_electronics,shop_rel_optician,shop_rel_kitchen,shop_rel_gift,shop_rel_computer,shop_rel_beauty,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_jewelry,shop_rel_cosmetics,shop_rel_hairdresser_supply,shop_rel_fashion_accessories,shop_rel_video_games,shop_rel_dry_cleaning,shop_rel_lottery,shop_rel_mobile_phone_accessories,shop_rel_tobacco,amenity_rel_language_school,shop_rel_window_blind,shop_rel_ticket,amenity_rel_biergarten,shop_rel_games,shop_rel_bicycle,shop_rel_deli,amenity_rel_theatre,shop_rel_travel_agency,shop_rel_herbalist,shop_rel_vacant,amenity_rel_college,amenity_rel_university,shop_rel_car_repair;car,shop_rel_chemist,amenity_rel_police,amenity_rel_studio,amenity_rel_car_sharing,shop_rel_trade,shop_rel_paint,shop_rel_fabric,shop_rel_books,shop_rel_massage,shop_rel_storage_rental,shop_rel_general,shop_rel_photo,shop_rel_tattoo,shop_rel_gas,shop_rel_builder,shop_rel_shoe_repair,shop_rel_cannabis,shop_rel_coffee,shop_rel_repair,shop_rel_musical_instrument,shop_rel_sewing,shop_rel_antiques,amenity_rel_parcel_locker,shop_rel_doors,shop_rel_perfumery,amenity_rel_gym,shop_rel_medical_supply,shop_rel_pastry,shop_rel_tailor,amenity_rel_events_venue,shop_rel_curtain,shop_rel_bag,shop_rel_hearing_aids,shop_rel_beer,shop_rel_frame,shop_rel_art,shop_rel_wine,shop_rel_brewing_supplies,shop_rel_tea,shop_rel_pawnbroker,shop_rel_second_hand,shop_rel_weapons,shop_rel_craft,shop_rel_bed,shop_rel_appliance,shop_rel_nutrition_supplements,shop_rel_pottery,amenity_rel_payment_centre,shop_rel_newsagent,amenity_rel_place_of_worship,shop_rel_kiosk,shop_rel_pet_grooming,shop_rel_locksmith,amenity_rel_marketplace,shop_rel_estate_agent,shop_rel_boutique,shop_rel_party,shop_rel_electrical,amenity_rel_bureau_de_change,shop_rel_houseware,shop_rel_carpet,amenity_rel_money_transfer,shop_rel_nuts,shop_rel_electronic_parts,shop_rel_video,shop_rel_health_food,shop_rel_hifi,shop_rel_erotic,shop_rel_music,shop_rel_collector,shop_rel_beauty;travel_agency,shop_rel_clock,shop_rel_rental,shop_rel_charity,shop_rel_baby_goods,shop_rel_grocery,shop_rel_bathroom_furnishing,shop_rel_chocolate,shop_rel_dairy,amenity_rel_payment_terminal
Zaragoza_hdbscan_5_5,134,139,-0.9110390690647482,41.64328395971223,-0.9111964,41.6434419,1.2386797199998096e-05,11221625.554668916,0.0011101739484417172,0.002225543926186221,0.000988624783800064,0.0007259722494768263,Yes,0.022,0.036,0.007,0.072,0.014,,0.029,,0.086,0.022,,,0.043,0.022,0.022,,0.007,,,,,0.007,,0.029,,,,0.014,0.029,,,0.007,,,,,,,,,0.014,0.007,0.014,,,0.007,,0.007,,,,0.122,,,,,0.014,,,,0.014,0.022,,0.014,,,,0.022,0.043,,0.007,,,,,0.007,,,0.007,,0.007,,,,0.007,,,0.022,0.014,,,,,,,,,,,0.007,0.007,,,,0.014,,,,,,,,,,,,,0.007,,,,0.014,,0.007,,0.007,,0.007,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,135,11,-0.9101469545454545,41.641775972727274,-0.9101547,41.6418103,4.589360699977035e-07,23968479.967275273,0.00029796769032492824,0.00043619827027618403,0.000248801612694411,0.00018749923195423565,Yes,0.091,0.091,,0.091,,,0.364,,,,,,0.091,,,,,0.091,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,136,26,-0.9137142851781047,41.64629315156992,-0.91371075,41.64627295,1.874538720011475e-06,13870078.927919313,0.0005400272349001928,0.0010508541301381667,0.0004909151523646156,0.0003091933529162262,Yes,,,,0.077,,,,,0.077,0.038,,0.038,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.038,,,,,0.038,,,,0.192,,,,,,,,0.077,,,,,,,,,0.038,,,,,,,,,,0.038,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,137,7,-0.8879740285714287,41.62910121428571,-0.8879929,41.6291588,6.871428000015838e-07,10187111.034247708,0.0003140678551575615,0.0006067320021607906,0.0002240435334883982,0.00029458956158759787,Yes,,0.286,,0.143,,,,,,,,,0.143,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,138,32,-0.9054073194029388,41.652811651528594,-0.90559685,41.6528333,3.2423412499977064e-06,9869411.493939029,0.0006500090907385421,0.0014075916737699484,0.0006591434106702519,0.0003450994786017641,Yes,,0.094,0.094,,0.031,,0.031,,,,,0.031,0.031,,0.094,,,,,,,,,,,,,0.031,,,,,,,,,0.094,,,,,0.031,0.031,,,0.031,,,,,,,,,,,,,,,,0.031,0.031,0.031,,,,,0.062,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,139,9,-0.9016958666666667,41.648353122222225,-0.9016991,41.6482934,1.453634700010433e-07,61913766.91775042,0.000177091675384961,0.00036236707976030887,0.00011772237585851596,0.000155746309232494,Yes,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,140,14,-0.9033004499999999,41.64846261428571,-0.90315,41.648385700000006,1.89205335000096e-06,7399368.522030786,0.0006294908008336696,0.0012354682772671266,0.000630771922499951,0.0002785469718204215,Yes,,0.071,0.286,,0.071,,,,,0.071,,,,,0.143,,,,,,,,,,,,,0.071,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,0.071,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,141,11,-0.8754217105380481,41.63340743261888,-0.8754414,41.6333456,2.2951641900027672e-06,4792685.441814399,0.0005732803795465796,0.001000668906493152,0.00036246243528691965,0.0005145758532613656,Yes,,0.273,0.091,,,,,,,0.091,,,,,,,,,,,,0.091,,,,,,,0.091,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,142,24,-0.9007171416666667,41.6545549,-0.9006874,41.65448205,2.3908133400137073e-06,10038424.831552261,0.0005621069342932971,0.0015085208268595686,0.0005809826890110884,0.00028009166505577494,Yes,,0.083,0.042,0.083,,,,,,0.042,,,0.167,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,0.042,,,,0.042,,,,,,,,,,,,,0.042,,,,,0.042,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.042,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,143,32,-0.9027839625,41.6535455,-0.90263625,41.653606749999994,2.4948776199914616e-06,12826280.432989541,0.0005897070152132771,0.0011335075138276072,0.0005151918172814315,0.00037278273162751817,Yes,,0.031,0.031,,,,0.125,,,0.062,,0.062,0.031,,0.031,,,,,,,0.031,,,,,,,0.031,,,,0.031,,,,,,,,0.031,,0.125,,,,,0.031,,,,,,,,,,,0.062,,,,,0.031,,,,0.031,,0.062,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,144,7,-0.9179037714285714,41.65094682857143,-0.9178584,41.6508444,2.2285703999976511e-07,31410270.90733763,0.0002459104567063111,0.00032786391807360907,0.0001626943208622094,0.00019025689936301898,Yes,0.143,,,,,,,,,,,0.143,0.143,,,,,,0.143,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,145,11,-0.8843107818181818,41.6294001,-0.8841908,41.629358,1.1656425700008008e-06,9436855.072985575,0.0004074224631764255,0.0009983441979624307,0.0003228571083261079,0.000341866770965929,Yes,,,0.182,0.091,,,,,0.091,,,0.091,,,,,,,,,0.091,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,146,10,-0.8843911500000001,41.63115931,-0.8844278,41.63113415,3.2815185000086394e-07,30473696.85703028,0.00025027958331748997,0.00042064219308257997,0.00012626742454012376,0.00023824934606381094,Yes,,,0.1,0.1,0.1,,,,,0.1,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,147,12,-0.8886502583333334,41.65516054166667,-0.8883232999999999,41.65523735,2.189761199986848e-06,5480049.605441942,0.0007160853765525505,0.0014116760978140923,0.0007537424178262281,0.0002509882615383325,Yes,,0.083,0.083,0.25,,,,,,0.167,,,0.167,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,148,16,-0.8915410216463062,41.65557024703327,-0.8914187823418236,41.6555689,1.7391683740595492e-06,9199799.30560315,0.0005523540983041515,0.0012532788743283207,0.0005639180130117763,0.00023582730898636338,Yes,0.062,0.312,,0.125,0.062,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,149,7,-0.8870326857142857,41.632481771428566,-0.8870386,41.6324872,3.247001999999005e-07,21558348.28559436,0.00025416040611782277,0.0004758081872119394,0.00013190951908217708,0.00025508593350005325,Yes,,,0.143,0.286,,,,,,,,0.143,0.143,,,,,,,,,,,0.143,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,150,6,-0.8690208333333334,41.64623183333333,-0.8688720000000001,41.64620965,3.3640754000161704e-07,17835509.86987735,0.00035397538554659164,0.0006088003303401442,0.0003587271231575364,0.00011937602588344714,Yes,,,,0.333,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,151,23,-0.8864051260869565,41.631280530434786,-0.8864241,41.6312395,9.60683459997733e-07,23941288.63221427,0.000341269417891646,0.0007457839352813906,0.00021114737943249228,0.00031273034979371856,Yes,,0.087,,0.087,,,0.043,,,,0.043,0.087,0.043,,0.043,,0.043,,,,0.043,0.043,,,,,,0.043,,,,,,,,,0.087,,,,0.043,,0.043,,,,,0.043,,,,,,,,,,,,,0.043,,,,,,,,0.043,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,152,106,-0.8857281111200465,41.63029645616428,-0.8856839000000001,41.630288,7.0154340300053556e-06,15109542.694954125,0.0010465540418245435,0.0026996572475448547,0.0003507783772823967,0.0011672873871558021,Yes,,0.009,0.009,0.075,0.019,,0.038,,,0.019,0.019,0.104,0.028,0.009,0.028,,,0.009,,,,0.009,,,,,,0.009,0.019,,,,0.009,,,,0.028,,,,,,0.085,,,,,0.009,,,,,,,,,0.009,,0.009,0.009,0.009,0.028,0.019,0.019,,,0.028,0.009,0.057,0.038,0.019,,,,,,0.009,,0.009,,0.009,,,,,,,,0.019,,,,,0.009,,,,,,,,,,,0.019,,,,,,,,,0.009,,,,,,,,0.009,,,,0.009,,,,0.009,,,,,,0.009,0.009,0.009,0.009,0.009,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,153,12,-0.8936087083333334,41.65531755833333,-0.8935159500000001,41.6553055,3.750551799969543e-07,31995291.99969308,0.0002892711081657712,0.0004398054476761463,0.00019979074243789457,0.00022099743383978396,Yes,,0.083,,,0.083,,,,,0.083,,,,,0.083,,,,0.083,,,,,,,,,,,,,,,,,0.083,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,154,21,-0.8942306238095238,41.65666623333333,-0.8942548,41.6566726,2.0987255200012995e-06,10006072.637829741,0.0005487861314245073,0.0010128831819358776,0.00047073829237624925,0.00036986086616157705,Yes,0.048,,,0.095,,,,,0.048,,,,0.095,,,,,,0.048,,,,,0.048,,,,,0.048,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,0.048,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,155,7,-0.910779642857143,41.64923532857143,-0.9108122,41.6492457,1.923526999989142e-07,36391482.937538765,0.00015801058273096088,0.00030696214018790765,0.00013178771736766957,0.00013239593988416938,Yes,0.143,,,0.143,0.143,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,156,8,-0.9157685125,41.6489815625,-0.91580365,41.64899,2.8922743999887417e-07,27659892.85121474,0.00020605507076497186,0.0004283521933670259,0.00012553468084060068,0.0002171363853506151,Yes,0.125,,,,,,,,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,157,13,-0.9169619153846154,41.64797466153846,-0.9169641,41.6479862,4.279022999978575e-07,30380766.824728664,0.0002699877550655136,0.0006136378756912477,0.00029154339127148294,0.00010785117622362595,Yes,,,,0.308,0.077,,,,0.077,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,0.077,,,,,,,,,,,,,,,,0.077,,,,,,,,,0.077,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,158,17,-0.9158263941176471,41.64803084705882,-0.9157832,41.6480067,5.592308400017486e-07,30398895.740347303,0.0002977127700976552,0.000543705447843824,0.00017963009858690008,0.00028661049222986133,Yes,,0.059,,0.059,,,,,0.235,0.059,,,0.118,,,,,,,,,0.059,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,0.059,,0.059,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,159,18,-0.9118511611111111,41.64975404999999,-0.9118825500000001,41.649733,1.4215747499986282e-06,12662014.431543168,0.0004051520118084756,0.0008525121984301045,0.00024449218832984354,0.00038285978757808054,Yes,0.056,0.056,,0.167,,,,,0.111,,,,0.056,,0.056,,,,,,,,,0.278,,,,,,,,,,,,,,,,,,,,,,,,0.056,,0.056,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,160,8,-0.8797630406057126,41.642150980419174,-0.8796143000000001,41.642138900000006,1.7014076769019726e-06,4701988.893436105,0.0005078556478421229,0.0010299950154949776,0.0004810996533672006,0.00030746932262349226,No,,0.125,,,,,,,0.125,,,0.125,0.125,0.125,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,161,14,-0.9176957785714285,41.64974930714285,-0.91775815,41.649806,6.260673000020177e-07,22361813.17879864,0.00027967237762704147,0.0006896929755452793,0.00021579919296344288,0.00022931312486462567,Yes,,,,0.143,,,,,0.071,,,0.071,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,0.071,,,,,,0.143,,,,,,,,,0.071,,0.071,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,162,38,-0.9099387342105263,41.65031613947368,-0.9099527000000001,41.650186250000004,2.5068886799973976e-06,15158231.91640063,0.0006188091240948796,0.0012386947967836096,0.00035668218292917174,0.0006142992959634728,Yes,0.053,0.053,,0.132,0.079,,,,0.053,,,,0.026,,,,,,,,0.026,,0.026,,,,,,0.026,,,,,,,,,,,,,0.026,,,,,,0.026,,,,0.079,,,,,,,0.026,,0.026,,0.026,,,,0.026,0.026,0.053,,,,,,,,,,0.026,,,,,,,,,,0.026,,,,,,,,,,0.026,0.026,0.026,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,163,6,-0.9138032833333333,41.651212316666665,-0.9138176,41.6512106,6.169387000253133e-08,97254394.9626408,0.00013693656125766333,0.0003096090769923877,0.0001694097932693417,3.545435641793357e-05,Yes,,,0.167,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,164,5,-0.91675112,41.64987698,-0.9166471,41.6498042,3.123995000002229e-07,16005147.255345903,0.0002983872236279635,0.00045956141352108477,0.00017164852926840232,0.0002591264278297652,Yes,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,165,7,-0.9167248142857142,41.65141085714286,-0.916712,41.6514109,8.959073999750257e-08,78133074.91594702,0.00014800203991621914,0.0003497175562987638,0.0001880110287689851,4.0957220089396145e-05,Yes,,0.143,,0.143,,,0.143,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,166,11,-0.9107617272727272,41.65193805454545,-0.9107893,41.6518881,1.8522077999965175e-07,59388584.80144983,0.00020273076437960988,0.00031922024898062176,0.00019091265061615758,0.00011308350385096505,Yes,,,,,,,0.091,,,0.091,,,,,0.091,,,,,,,,,,,,,,0.182,,,,0.091,,,,,,,,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,167,32,-0.915712353125,41.650532043750005,-0.91579085,41.65060785,1.7637354800027356e-06,18143310.242843427,0.0005143660501800493,0.0009250169236864675,0.0003773813439218133,0.00039908423213166314,Yes,,0.031,,0.125,,,0.062,,0.094,,,,0.031,0.031,0.062,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,0.062,,,,,,0.062,,,,0.062,0.031,,,,,,0.031,0.031,0.031,,,,,,,0.031,0.031,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,0.031,,,,,,,,,,,,,0.031,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,168,85,-0.9141167941176469,41.64936576,-0.9141452,41.6492385,6.562281500005021e-06,12952812.219337888,0.0009903740308796754,0.0017545494466722922,0.00046772247964513975,0.0009727574013747312,Yes,,0.012,,0.094,0.024,,0.035,,0.141,0.012,,,0.047,0.012,0.035,,,0.012,,,,0.012,,0.024,,,,0.012,0.035,,,,0.012,,0.012,,0.012,,,,0.012,,,0.024,,,,,,,,0.047,,,,,,,0.024,0.059,0.024,,0.012,0.012,,,0.012,0.024,0.047,,0.012,,,,,0.012,0.012,,0.012,,0.012,,,,,,,0.012,0.012,,,,,0.012,,,,,,0.012,,,,,,,,,,,,,,0.012,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaragoza_hdbscan_5_5,169,29,-0.9125546793103448,41.65111711724138,-0.9125304,41.651121,6.695325899981921e-07,43313798.95947755,0.0003058418052346253,0.0005437092612122533,0.00018374674171037068,0.0002776376540454787,Yes,,0.034,,0.172,,,0.069,,0.172,,,,0.034,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,0.103,,,,,0.103,,,,,,,,,,,,0.034,0.034,,0.034,,,,,,0.034,,,,,,,,0.034,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
