param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_kiosk,shop_rel_furniture,shop_rel_hairdresser,shop_rel_sports,shop_rel_mall,amenity_rel_restaurant,amenity_rel_fast_food,amenity_rel_bar,amenity_rel_cinema,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_taxi,amenity_rel_cafe,amenity_rel_clinic,amenity_rel_school,min_dist_to_other_cluster,shop_rel_beauty,shop_rel_clothes,shop_rel_vacant,shop_rel_supermarket,shop_rel_wigs,shop_rel_deli,shop_rel_antiques,amenity_rel_doctors,amenity_rel_pub,shop_rel_bakery,shop_rel_convenience,shop_rel_art,shop_rel_lottery,shop_rel_watches,shop_rel_food,shop_rel_estate_agent,shop_rel_pottery,shop_rel_music,shop_rel_books,shop_rel_shoe_repair,shop_rel_electronics,shop_rel_massage,shop_rel_greengrocer,shop_rel_pet,shop_rel_variety_store,shop_rel_tobacco,shop_rel_photo,shop_rel_jewelry,shop_rel_hardware,shop_rel_mobile_phone,shop_rel_copyshop,amenity_rel_theatre,amenity_rel_community_centre,amenity_rel_dentist,shop_rel_toys,shop_rel_optician,shop_rel_cosmetics,shop_rel_butcher,shop_rel_travel_agency,shop_rel_interior_decoration,shop_rel_perfumery,shop_rel_tailor,shop_rel_fabric,shop_rel_herbalist,shop_rel_electrical,shop_rel_spices,shop_rel_confectionery,shop_rel_gift,shop_rel_sewing,shop_rel_computer,shop_rel_tea,shop_rel_tattoo,shop_rel_car_repair,shop_rel_kitchen,shop_rel_shoes,amenity_rel_atm,amenity_rel_post_office,amenity_rel_post_box,amenity_rel_parking,shop_rel_stationery,shop_rel_florist,shop_rel_pastry,amenity_rel_veterinary,shop_rel_health_food,shop_rel_windows,shop_rel_wine,shop_rel_alcohol,shop_rel_dairy,shop_rel_wedding,amenity_rel_bureau_de_change,shop_rel_charity,shop_rel_cheese,shop_rel_cannabis,amenity_rel_arts_centre,amenity_rel_language_school,shop_rel_pet_grooming,shop_rel_medical_supply,shop_rel_frame,shop_rel_bathroom_furnishing,shop_rel_laundry,shop_rel_paint,shop_rel_car,shop_rel_hairdesser,amenity_rel_events_venue,amenity_rel_university,shop_rel_chocolate,shop_rel_bag,amenity_rel_marketplace,shop_rel_frozen_food,shop_rel_newsagent,shop_rel_dry_cleaning,shop_rel_nails,shop_rel_general,shop_rel_carpet,amenity_rel_music_venue,amenity_rel_money_transfer,shop_rel_bicycle,shop_rel_doityourself,amenity_rel_library,amenity_rel_charging_station,amenity_rel_hospital,shop_rel_bookmaker,shop_rel_chemist,shop_rel_bed,shop_rel_motorcycle,shop_rel_coffee,shop_rel_ice_cream,shop_rel_hifi,shop_rel_printing,shop_rel_telecommunication,shop_rel_houseware,shop_rel_religion,shop_rel_outdoor,shop_rel_hearing_aids,shop_rel_hairdresser_supply,shop_rel_household_linen,shop_rel_orthopaedics,shop_rel_locksmith,shop_rel_esoteric,shop_rel_motorcycle_repair,amenity_rel_casino,amenity_rel_ice_cream,amenity_rel_gambling,shop_rel_games,shop_rel_glaziery,shop_rel_seafood,shop_rel_e-cigarette,shop_rel_musical_instrument,shop_rel_beverages,amenity_rel_college,shop_rel_department_store,shop_rel_second_hand,shop_rel_pawnbroker,shop_rel_nuts,shop_rel_wholesale,shop_rel_accessories,shop_rel_mobile_phone_accessories,shop_rel_fashion_accessories,shop_rel_erotic,shop_rel_yes,shop_rel_printer_ink,amenity_rel_parcel_locker,shop_rel_garden_centre,shop_rel_party,shop_rel_video_games,shop_rel_curtain,amenity_rel_biergarten,amenity_rel_fountain,amenity_rel_workshop,shop_rel_doors,amenity_rel_bicycle_repair_station,shop_rel_repair,shop_rel_indian_food,shop_rel_leather,shop_rel_appliance,shop_rel_money_lender,shop_rel_nutrition_supplements,shop_rel_window_blind,shop_rel_video,shop_rel_trade,shop_rel_storage_rental,shop_rel_tyres,shop_rel_agrarian,shop_rel_farm,shop_rel_hairdresser;pet,shop_rel_boutique,shop_rel_car_parts,shop_rel_ticket,amenity_rel_car_sharing,amenity_rel_car_rental,shop_rel_craft,shop_rel_baby_goods,amenity_rel_retail,amenity_rel_bicycle_rental,shop_rel_optician;hearing_aids,shop_rel_shutters,shop_rel_doityourself;sewing,shop_rel_spy,amenity_rel_student_accommodation,shop_rel_flooring,amenity_rel_social_facility,amenity_rel_exhibition_centre,shop_rel_energy,amenity_rel_post_depot,shop_rel_weapons,amenity_rel_driving_school,shop_rel_variety,amenity_rel_car_wash,shop_rel_radiotechnics,shop_rel_CCG,amenity_rel_place_of_worship,shop_rel_plant_shop,shop_rel_grocery,shop_rel_lighting,shop_rel_collector,shop_rel_eggs,shop_rel_gold_buyer,shop_rel_fuel,amenity_rel_studio,amenity_rel_conference_centre,shop_rel_clothes;secondhand,shop_rel_gas,amenity_rel_sop,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,shop_rel_hair extensions,shop_rel_signs,shop_rel_haberdashery,amenity_rel_coworking_space,shop_rel_fireplace,shop_rel_outpost,shop_rel_rental,amenity_rel_prep_school,shop_rel_fishing,shop_rel_camera,shop_rel_model
hdbscan_5_5_merged,644,59,-3.7834331224946456,40.45838821932599,-3.7831129,40.4584689,2.4075518905178252e-05,2450622.15407993,0.0011315758981783883,0.0029444156309217885,0.001089846783020351,0.0007907291521727566,Yes,0.017,,0.051,,,0.051,0.017,,,0.051,0.051,0.034,,0.017,0.034,0.003963958058769745,,0.085,,0.034,,0.034,,,,0.017,,,,,,,,,,,,,,,,0.017,,,0.017,,,,0.051,,,0.017,,,0.017,0.068,,,,0.017,,,,,,,,,,,,,0.017,,,,0.017,0.034,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,122,21,-3.582695675675601,40.44561312811794,-3.5827952,40.445595475843035,1.4744489264964399e-05,1424260.9304819964,0.0022746357217079257,0.003707340639787322,0.0007289793815802312,0.002286948086169545,Yes,,,,,,0.095,0.095,,,,0.143,0.143,0.048,,,0.004789986706539588,,,,,,,,,0.048,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,680,35,-3.677813927000379,40.51063510034253,-3.6779818,40.510624,2.068518370345842e-05,1692032.3503894357,0.001559392476300366,0.003826212084772283,0.0011283030333111392,0.0013901405504474905,Yes,,,0.029,,,0.343,0.057,0.057,,0.057,0.029,0.057,,,0.029,0.005208107029259089,0.029,,,,,,,,,,0.057,,,,,,,,,,,,,,0.029,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,123,92,-3.65394843384862,40.49181522688099,-3.6543385,40.492491900000005,5.5821559407334684e-05,1648108.741080989,0.0025227670705397303,0.005947151423503888,0.002165171494138408,0.0019412091981747186,Yes,0.022,0.022,0.043,,,0.163,0.022,0.011,,0.033,0.076,0.011,0.033,0.022,,0.0057059330885773675,0.043,0.033,0.011,0.033,,,,,0.011,0.033,0.087,,,,,,,,0.011,,,,,,,,,0.011,,,0.011,,,0.065,,,,0.011,0.011,,,,,,,,,,,,,,,,,,,0.011,,,0.011,0.011,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,124,35,-3.6982825,40.438389782857136,-3.6983442,40.4383491,8.670919040015785e-06,4036481.0048942957,0.001580314180809522,0.004856567712402208,0.002193986109735945,0.00029253493807049514,Yes,0.029,0.029,0.057,,,0.171,0.029,0.086,,,0.029,,0.057,,,0.0012448717413168229,0.057,,0.029,,,0.029,,,,0.029,0.057,0.029,0.029,,,,,,0.029,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,125,19,-3.6845126870058578,40.46696864059813,-3.6841577,40.46687824999999,5.67012568019673e-06,3350895.7422864,0.0020934747235635052,0.0030081222669126727,0.002147246889078159,0.0002942009285697374,Yes,,,,,,0.053,,,,0.053,,,,0.053,,0.0018974507989071552,,0.053,,,,,,,0.105,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,126,141,-3.677856729091884,40.44930245276386,-3.6774197,40.4512323,0.00012221710599001317,1153684.6569703724,0.008256630251836924,0.015277324370821122,0.0012034791610650154,0.0091043648141157,Yes,0.007,0.028,0.021,,,0.149,0.014,0.028,,0.064,0.092,0.014,0.035,0.014,,0.002543696585954169,0.014,0.007,0.014,0.043,,,,,0.021,,0.007,,0.021,,,,,,,,,,,,0.007,0.021,,0.014,,0.021,0.014,,,0.021,,0.028,,,,,,,,,,,,0.007,,,,,0.007,0.014,,0.021,0.014,0.035,,,,0.007,0.007,,,,,,,,,,,,,,,,,,,0.021,,,,,,,0.007,,,,,,,,0.014,,,0.007,,,,0.007,0.007,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,730,24,-3.6592660564006465,40.458381915063335,-3.65947665,40.458487700000006,1.3312356938116036e-05,1802836.2754669706,0.0012060989632660649,0.0025595428646622504,0.0009982541390935063,0.0008930310349692983,Yes,,,,,,0.125,0.083,,,0.167,0.083,,,,,0.002920034693797223,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,0.042,,,,,,,,,,,0.042,,,,,,,,,0.042,0.042,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,127,17,-3.582795235653485,40.45221036815147,-3.5826761,40.4523468,1.1516967616359155e-05,1476082.9904438152,0.0012915714305624425,0.001979206293094885,0.0009092232213836981,0.0010334728871912262,Yes,,,,,,0.294,,,,0.059,,,0.059,,,0.006269678401881006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,808,10,-3.68500607,40.451782975,-3.68519125,40.4519873,1.5000804549910337e-06,6666309.108106987,0.0005121346830269192,0.0008491375038974643,0.0003934079537834003,0.00038075532251580056,Yes,,,,,,,,,,0.1,,0.1,,,,0.0019819287093706794,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,128,193,-3.689349436604549,40.46068878009457,-3.6892729,40.4675514,0.0004228887701050715,456384.7839989862,0.014364251557551984,0.03319862822429769,0.0017240978516693706,0.016061372978283656,Yes,0.005,,0.016,0.005,,0.192,0.062,0.021,0.005,0.041,0.047,0.026,0.036,0.01,,0.0015334049488735946,,0.041,0.005,,,,,0.005,0.005,0.016,0.01,,0.005,,,,,,,,,,0.005,,0.01,0.005,,0.01,,,,,,0.01,,,0.005,,0.016,,,,,,,,,,,,,,,0.01,,0.01,,0.021,,0.005,,0.005,,,,,,,,,,,,,0.005,,,0.005,,,,0.005,,,0.005,,,,,,,,,,,,0.01,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,834,13,-3.670897592307693,40.44617590769231,-3.670756,40.4460851,8.804574000009924e-07,14765052.800947947,0.0003744826754778296,0.0006516363108786576,0.00034522558613957714,0.00023291059183053016,Yes,,,,,,0.154,,0.077,,0.077,0.077,,,0.077,,0.0019801120942793135,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,129,15,-3.694578747708659,40.48332737530579,-3.6944073443569705,40.4833027,6.377930621091272e-06,2351860.0140296733,0.0010151039006235196,0.0016770251045191548,0.0007707538312151865,0.0007461172867187739,Yes,0.067,,,,,0.133,,,,0.2,0.133,0.067,,,0.067,0.004532823697912497,,,,0.067,,,,,,,0.067,,,,,,,,,,,,,,,0.067,,,,,,,0.067,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,130,60,-3.6928741733333337,40.43657816666666,-3.69289295,40.43707190000001,2.669835168000754e-05,2247329.749758658,0.0016343330030404056,0.006263055343133237,0.0005936841303439158,0.0023164451412796085,Yes,,,0.033,,,0.233,,0.017,,0.033,0.017,0.033,0.067,0.033,,0.0016853992247416012,0.017,,0.033,0.017,,,,,0.017,0.017,0.017,,,,,,,,,,,,,,,,,,,,0.033,,,,,,,,0.05,,,0.017,,,,,,,,,,,,0.017,,0.017,,0.017,,,0.017,0.017,0.017,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,131,67,-3.7483858230767138,40.3794483985208,-3.7483902,40.3794408,8.9764958994304e-06,7463937.014024756,0.0010209992218188368,0.0020795425798250697,0.0004460239372695662,0.0010353262837872823,Yes,0.015,,0.075,,,0.045,0.015,0.104,,0.03,,,0.045,0.045,,0.0017759503181549213,0.015,,0.015,0.015,,,,,0.015,,0.03,,,,,,,,,,,,0.045,,,,0.015,,,,0.015,,,0.015,,,,,0.015,0.015,,0.015,,,,,,,,0.015,,,,,0.03,,,,,0.015,0.03,0.015,0.015,,,,,,,,,,,0.015,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,132,43,-3.7014024042084612,40.442413487430905,-3.7023638,40.4422544,1.5448287150001827e-05,2783480.108990265,0.0018472097327255851,0.005324201303131248,0.0022637370665882102,0.0005886306117894518,Yes,,0.023,0.047,,,0.163,,0.116,0.023,0.047,0.023,0.047,0.047,,,0.0035666532263650664,,0.023,0.023,0.023,,,,,0.047,,,,,,,,,,0.023,,,,0.023,,,0.023,,,,,0.023,,,0.023,,,,,,0.023,,,,,,,,,,,,,,,,0.023,,,,0.023,0.023,,0.047,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,0.023,0.023,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,133,101,-3.6997888733235365,40.43738153965572,-3.6994954,40.4362131,0.00010647853353007756,948547.9997850457,0.0033645686155331037,0.009701972073487379,0.0018714612822456397,0.004202301035781826,Yes,0.04,,0.03,,,0.198,0.02,0.04,,0.059,0.059,0.03,0.05,0.01,,0.0012672754075777253,0.01,0.03,,0.01,,,,,0.01,0.03,0.01,,0.01,,,,,,,,0.01,,,,,0.02,,0.01,0.01,0.01,,,,,,0.03,,,0.01,,,0.01,,0.01,,,0.01,,,,,,,,,0.05,,0.02,,,,,0.01,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0.01,,,,,,,,,,0.01,,,0.02,,,,,0.01,,,,,,,0.01,,,,,,,,,0.01,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,134,32,-3.703565990625,40.44780030625,-3.70358465,40.4477011,5.937004800000939e-07,53899232.15153024,0.0004535609932436802,0.0008474669382197639,0.00010011206645362587,0.0004891599105468016,Yes,0.031,,,0.031,,0.031,,,,0.031,0.125,,,0.031,,0.001542911632253957,,0.094,,0.031,,,,,,,,,0.062,,,,,,,,,,0.031,,,0.031,,,,0.062,,,,,,0.062,,,,0.031,,,,,,,,,,,,,,,0.062,0.062,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,135,22,-3.7033242045454546,40.45002385454546,-3.7033354000000003,40.450059350000004,5.462082600004257e-07,40277677.236120254,0.000346327202726752,0.0006061518758768393,9.347728201047857e-05,0.00037941760840834286,Yes,0.045,,,,,,0.045,,,0.045,0.136,,0.091,,,0.00108944351264767,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,0.045,,,,,0.045,,,,,,,0.045,,,,,,,0.136,0.091,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,887,15,-3.703548273333334,40.45109000666666,-3.7035603,40.4510055,1.3980267999975082e-07,107294080.48562972,0.00024771331896199586,0.0004669537486931174,4.623042961322346e-05,0.00027501617762419465,Yes,0.067,,,0.067,,,0.133,,,,,,,,,0.0009751833152116711,0.067,0.2,,,,,,,,,,,,,,,,,,,0.067,,,,0.067,,,0.067,,,,,,0.067,,,0.067,,,,,,,,,,,,,,,,,,0.067,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,885,7,-3.7014090142857135,40.45717465714286,-3.7014489,40.4571236,2.8072704999755906e-07,24935252.944313224,0.00021793646550662973,0.0004458847920172736,0.00012388881453688193,0.00022241640392227325,Yes,,,0.143,,,,,,,,0.143,,,,,0.00108079015741824,,,,,,,,,,0.143,0.143,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,136,14,-3.696534992857143,40.466552799999995,-3.6964802,40.466503700000004,9.461105999952367e-07,14797424.318119345,0.0004363315536159733,0.0007147500142715158,0.0003512100459518935,0.00031189226161794603,Yes,,,0.071,,,0.071,,0.071,,0.071,0.071,,0.071,,,0.0019139971696437688,,,,0.071,,,,,,0.071,,,,,,,,,,,,,0.071,,0.071,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,835,19,-3.699121947368421,40.46961103684211,-3.6992669,40.4694476,4.562079340007629e-06,4164767.5509230024,0.0007373564746836789,0.0016144715576432102,0.000590612241098339,0.0005831008563221439,Yes,,0.053,,,,0.053,,0.211,,0.053,,,,,,0.0025703945732092398,,0.053,,0.053,,,,0.053,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,0.053,,,,,,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,137,40,-3.695573375,40.469400314999994,-3.69570905,40.46977495,2.979123286998006e-05,1342676.8933858753,0.00258800172285334,0.0040092907545878015,0.002312738333745321,0.0014765994774394412,Yes,,,0.025,0.025,,0.15,0.025,0.025,,0.05,0.05,,0.025,,0.025,0.0025696417030830385,,,0.025,0.05,,,,,,,0.05,,,,,,,,,,,,,,,0.025,,,,,,,,0.075,,,,,,,,,,,,,,,,0.025,,,0.025,,,0.05,,0.025,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,860,51,-3.691863681521229,40.465729178005546,-3.6916022,40.4656405,6.866958839976229e-06,7426868.456397584,0.0010050873667997945,0.002375171786542422,0.0010467709239396275,0.00042253516913795004,Yes,0.02,,0.02,,,0.216,0.098,,,0.02,0.059,,0.078,0.039,,0.002859545363905823,,0.039,,,,,,0.02,0.02,,0.02,,0.039,,0.039,,,,,,,,,0.02,,,,,,0.039,0.02,,,0.02,,0.02,,,,,,,,,,,,,,,,,,,0.02,,,0.02,,0.02,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,138,37,-3.687311128160265,40.49477087342549,-3.6873004,40.4947442,9.473647241357771e-06,3905570.796268864,0.001505245439087769,0.003319050643949743,0.0004371021676569573,0.0017003917480209994,Yes,,0.027,0.054,,,0.081,,,,0.054,0.081,0.054,,,,0.004984085947759029,,,,0.054,,,,,,0.027,,,0.027,,,,,,0.027,,,,0.081,,,0.027,,,0.054,,,,0.027,,,,,0.027,,,,,,,,,,,,,,,0.027,,,,0.027,0.027,,,,0.027,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,,,,,,,,,,,0.027,,0.027,,,,,,,,,,,,,,,,,,,,,,,,,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,139,8,-3.6666252377253645,40.497217086772565,-3.66665545,40.4968784,3.175083299757622e-06,2519618.934284559,0.0006864679120616794,0.0012050846461941296,0.0005433219102645014,0.000542796888110436,Yes,,,,,,0.5,0.125,,,,,,,,,0.004901862107169155,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,679,26,-3.6728528199107755,40.50030312445696,-3.6727109996744787,40.5001819,1.2907436523644836e-05,2014342.6583869848,0.001284781315139077,0.002406308675984759,0.0012351117115389097,0.0007876476941194021,Yes,,,0.038,,,0.346,,,,0.038,0.038,,,0.038,0.038,0.004402823279500971,0.038,0.038,,0.038,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
