Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,shop_rel_greengrocer,shop_rel_convenience,shop_rel_hardware,shop_rel_supermarket,shop_rel_butcher,shop_rel_bicycle,shop_rel_kiosk,shop_rel_travel_agency,shop_rel_florist,shop_rel_alcohol,shop_rel_seafood,shop_rel_computer,shop_rel_optician,shop_rel_jewelry,shop_rel_laundry,amenity_rel_pub,amenity_rel_bar,amenity_rel_restaurant,amenity_rel_bank,amenity_rel_post_box,amenity_rel_cafe,amenity_rel_pharmacy,amenity_rel_school,amenity_rel_community_centre,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_post_office,amenity_rel_veterinary,amenity_rel_library,amenity_rel_clinic,shop_rel_tobacco,shop_rel_repair,amenity_rel_theatre,amenity_rel_arts_centre,shop_rel_clothes,amenity_rel_college,amenity_rel_university,shop_rel_car_repair,shop_rel_beauty,shop_rel_storage_rental,amenity_rel_charging_station,amenity_rel_taxi,shop_rel_car,shop_rel_pet,shop_rel_variety_store,shop_rel_curtain,shop_rel_furniture,shop_rel_kitchen,amenity_rel_atm,shop_rel_interior_decoration,shop_rel_motorcycle,shop_rel_motorcycle_repair,shop_rel_yes,shop_rel_medical_supply,shop_rel_carpet,shop_rel_lighting,shop_rel_fabric,shop_rel_confectionery,shop_rel_newsagent,shop_rel_copyshop,shop_rel_video,amenity_rel_car_rental,shop_rel_sports,amenity_rel_hospital,shop_rel_video_games,shop_rel_massage,shop_rel_electronics,shop_rel_books,shop_rel_herbalist,amenity_rel_language_school,shop_rel_hearing_aids,shop_rel_farm,shop_rel_lottery,shop_rel_tyres,shop_rel_sewing,amenity_rel_doctors,shop_rel_shoes,shop_rel_cosmetics,shop_rel_mobile_phone,shop_rel_printer_ink,amenity_rel_biergarten,shop_rel_nutrition_supplements,shop_rel_locksmith,shop_rel_pawnbroker,shop_rel_erotic,shop_rel_mall,shop_rel_chemist,shop_rel_gift,shop_rel_ice_cream,shop_rel_wine,shop_rel_houseware,shop_rel_estate_agent,shop_rel_photo,shop_rel_hifi,shop_rel_frame,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_stationery,shop_rel_baby_goods,shop_rel_vacant,shop_rel_toys,shop_rel_tattoo,shop_rel_appliance,amenity_rel_parcel_locker,shop_rel_deli,shop_rel_paint,shop_rel_music,shop_rel_pastry,shop_rel_outdoor,shop_rel_second_hand,shop_rel_bag,shop_rel_craft,shop_rel_fashion_accessories,shop_rel_garden_centre,shop_rel_bed,shop_rel_tea,shop_rel_art,shop_rel_party,shop_rel_model,shop_rel_catalogue,shop_rel_wool,shop_rel_department_store,shop_rel_wigs,shop_rel_dry_cleaning,shop_rel_bookmaker,shop_rel_leather,shop_rel_skate,shop_rel_musical_instrument,shop_rel_cheese,shop_rel_antiques,shop_rel_esoteric,amenity_rel_ice_cream,shop_rel_pet_grooming,shop_rel_collector,shop_rel_tiles,amenity_rel_money_transfer,shop_rel_funeral_directors,shop_rel_tailor,shop_rel_perfumery,shop_rel_charity,shop_rel_printing,amenity_rel_bureau_de_change,shop_rel_spy,shop_rel_rental,shop_rel_hairdresser_supply,amenity_rel_bicycle_rental,shop_rel_food,shop_rel_shoe_repair,shop_rel_russian,shop_rel_car_parts,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Eroski,has_BM,has_Dia,has_Lidl,has_Covirán,has_Telepizza,has_General Óptica,has_Burger King,has_McDonald's,has_Clarel,has_Mercadona,has_Carrefour Express,has_Alain Afflelou,has_KFC,has_Calzedonia,has_Vitaldent,has_Movistar,has_Orange,has_Mango,has_Halcón Viajes,has_Vodafone,has_Marionnaud,has_Domino's,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
98,Bilbao_hdbscan_5_5,98,88,-2.944803979545455,43.26276068409091,-2.94473495,43.262742,5.068795650002624e-06,17361126.010269213,0.0008148378337151,0.0015043866632253,0.0007206228423698,0.0005090355452601,Yes,0.011,0.068,0.034,0.023,,,0.011,0.011,0.011,,0.011,,,,,,,0.023,0.034,0.034,0.045,,0.08,,,,0.011,,,,,0.011,0.011,,,,0.034,,,0.045,0.057,,,,0.034,0.011,,,,,,0.011,,,0.034,,,,,0.045,,0.023,,0.011,,,,,,0.011,0.011,,,,0.023,,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,0.011,,,0.011,,,,,,,,,,,,,,0.011,,,,,,,,,,0.011,,,0.011,,,,,,0.011,0.011,0.011,,,,,,,,,,,,,,,"POLYGON ((-2.9443674 43.2619762, -2.9459031 43.2620644, -2.9461582 43.2621055, -2.946198 43.2624891, -2.9456765 43.263242, -2.9442894 43.2640077, -2.9440892 43.2639605, -2.9437029 43.2636399, -2.9437481 43.2634607, -2.9440968 43.2625624, -2.9443065 43.2620432, -2.9443674 43.2619762))",245.0,47.42,25.03,17870.0,90.34,2193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,Mixed
99,Bilbao_hdbscan_5_5,99,13,-2.940410807692308,43.25969627692307,-2.940474,43.2597045,5.275660499965684e-07,24641464.324864272,0.0003328229065383,0.0005745496375226,0.0003312523821952,0.0001430553478354,Yes,,,,,,,,,,,,,,,,,,0.308,,,,,0.308,,,,,,,0.077,,,0.077,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9404777 43.2594798, -2.940908 43.2595032, -2.9408407 43.2596931, -2.9408335 43.2597045, -2.9399391 43.2600243, -2.9399747 43.2596708, -2.9401668 43.2595934, -2.9404777 43.2594798))",22.0,47.42,25.03,17870.0,90.34,1427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Local
100,Bilbao_hdbscan_5_5,100,20,-2.937050395,43.26654338,-2.9371305,43.26651815,5.039607500025683e-07,39685630.2795368,0.0002735631990839,0.0005484730416619,0.0002575346354862,0.0001486188669049,Yes,0.05,,,,,,,,,0.1,,,,,,,,,0.1,0.05,,,0.15,0.05,,,,,,,,,0.05,,,,0.05,,,,,,,,,,,,0.05,,,,,,0.1,,,0.05,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,"POLYGON ((-2.9371411 43.2662257, -2.9372921 43.2664134, -2.9373477 43.2664853, -2.9373565 43.2665348, -2.9372728 43.2666933, -2.9372044 43.266715, -2.9365955 43.2668498, -2.936549 43.266566, -2.9366565 43.2663655, -2.9371411 43.2662257))",26.0,47.42,25.03,17870.0,90.34,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Local
101,Bilbao_hdbscan_5_5,101,6,-2.9422072,43.26347611666666,-2.94219255,43.2635184,1.0366251999912685e-07,57880128.71045908,0.0001691279158396,0.0002387447736463,0.0001482014732271,9.18687000859878e-05,Yes,,0.167,,,,0.167,,,,,,,,,,0.167,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,"POLYGON ((-2.9422596 43.2633275, -2.9424238 43.2633757, -2.9423492 43.2635839, -2.9420656 43.263524, -2.9420195 43.2635128, -2.9422596 43.2633275))",4.0,47.42,25.03,17870.0,90.34,1209.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Local
102,Bilbao_hdbscan_5_5,102,8,-2.9299843875,43.2615947125,-2.9299953,43.2616203,1.4792715999880692e-07,54080670.51422148,0.0001819975112375,0.0002459141726514,0.0001081622674214,0.0001546470856291,Yes,,,,,,,,,0.125,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,0.25,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9300157 43.2613508, -2.9301196 43.2615172, -2.9301438 43.2617335, -2.9298723 43.2617992, -2.9298139 43.2617014, -2.9299749 43.2614039, -2.9300157 43.2613508))",7.0,47.42,25.03,17870.0,90.34,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,Local
103,Bilbao_hdbscan_5_5,103,46,-2.930260606521739,43.26026072391304,-2.93028075,43.26027775,3.5530672800020543e-06,12946560.358962132,0.0006131967136541,0.0011283531923566,0.0005132396471359,0.0004213244459747,Yes,,,,,,0.043,,,,,,,,,0.022,,,0.022,,0.174,0.043,,0.065,0.022,,,0.022,,,,,,,,,,0.109,,,,,,,,,,,,0.022,,0.022,0.022,,,0.065,0.022,,,,,,,,,,,,,0.022,0.022,0.022,,,,,,,,0.022,0.022,0.022,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.022,,,,,,,,,,,"POLYGON ((-2.9304369 43.2595112, -2.9313875 43.2603181, -2.9310844 43.2608475, -2.9302474 43.2610964, -2.9291461 43.2603106, -2.929303 43.2601973, -2.9294401 43.2601105, -2.9304369 43.2595112))",149.0,47.42,25.03,17870.0,90.34,1918.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,16.0,Primary
104,Bilbao_hdbscan_5_5,104,12,-2.9285924519907165,43.26070918202115,-2.92856015,43.26069975,4.746025599648746e-07,25284313.681089547,0.0002394787579943,0.0006534465261883,0.0002847973378327,0.0001027764046927,Yes,,,,,,,,,,0.167,,,,,,0.167,,,,,,,0.083,,,,0.167,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.928990260289461 43.260540690024314, -2.9292455 43.260732, -2.928210163599136 43.260999094229525, -2.9282891 43.260749, -2.9283365 43.260722, -2.9284786 43.2606492, -2.928990260289461 43.260540690024314))",17.0,47.42,25.03,17870.0,90.34,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,13.0,Local
105,Bilbao_hdbscan_5_5,105,15,-2.92837034,43.26406802,-2.9282194,43.2640551,5.177907200014071e-07,28969232.97497344,0.0003349455767163,0.0007737150754648,0.0003305812190672,0.0001480622445679,Yes,0.067,,,,,,,,,,,,,,,,,0.2,,0.133,,,0.333,,,,0.067,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9291177 43.2638678, -2.9287177 43.2641832, -2.9283829 43.2642903, -2.9282654 43.2643075, -2.9281167 43.2642166, -2.9279401 43.2639438, -2.9282194 43.2638698, -2.9291177 43.2638678))",24.0,47.42,25.03,17870.0,90.34,1442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Urban
106,Bilbao_hdbscan_5_5,106,7,-2.9250229,43.262258457142856,-2.9250483,43.2622554,6.597319199976065e-07,10610370.34561765,0.0003884758952847,0.0005822214469293,0.000358411626884,0.0002074069075656,Yes,,,,,0.143,,,,,,,,,,,,,,0.143,0.143,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9245981 43.2618729, -2.9255875 43.2621163, -2.9252805 43.2625397, -2.9247432 43.2624178, -2.9246017 43.2621947, -2.9245981 43.2618729))",31.0,47.42,25.03,17870.0,90.34,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,Urban
107,Bilbao_hdbscan_5_5,107,12,-2.92963865,43.26415769166667,-2.92956695,43.26422995,7.176816000026849e-07,16720506.698172431,0.0003923867997964,0.0009415705705021,0.0004128973530633,0.0001894761966509,Yes,0.083,,,,,,,,,,,,,,,,,0.083,,,0.167,,0.083,,,,0.083,0.083,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,"POLYGON ((-2.9291866 43.2639175, -2.9292749 43.2639361, -2.9295354 43.2639959, -2.9305336 43.2644503, -2.9295985 43.2642608, -2.9293009 43.2641991, -2.9291866 43.2639175))",15.0,47.42,25.03,17870.0,90.34,1489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Local
108,Bilbao_hdbscan_5_5,108,17,-2.931385247058824,43.26642954705883,-2.9314614,43.2664511,4.039464000040577e-07,42084791.447155446,0.0002603374833272,0.0004318564035095,0.0002445923045243,0.0001437927516697,Yes,0.059,0.059,,,,,,,,,,,,,,,,,0.235,0.118,,,,,,,0.059,,,,,,0.059,,,,,,,,0.059,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9316057 43.2661836, -2.931757 43.2665162, -2.9316607 43.2666972, -2.9314614 43.2666547, -2.9309705 43.2665499, -2.9309899 43.2663588, -2.9313208 43.2662596, -2.9316057 43.2661836))",20.0,47.42,25.03,17870.0,90.34,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Tourism
109,Bilbao_hdbscan_5_5,109,8,-2.9261257,43.2607115375,-2.9261363,43.2606747,2.002565000018161e-07,39948765.70761723,0.0002171834947888,0.0003202799110278,0.0001409165089688,0.0001784774631253,Yes,,,,,,,,,,,,,,,0.125,,,,,,0.125,,0.125,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.925898 43.2604863, -2.9261635 43.2605664, -2.9263109 43.2606768, -2.9262821 43.2609713, -2.9260483 43.2609114, -2.925898 43.2604863))",9.0,47.42,25.03,17870.0,90.34,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,Local
110,Bilbao_hdbscan_5_5,110,8,-2.93131675,43.262412412500005,-2.9313706,43.2623997,1.9698590000147857e-07,40612043.80587623,0.0001705716481563,0.0003245624903702,0.0001464005464471,0.0001238536680676,Yes,,,,,,,,,,,,,,,,,,,0.25,,,0.125,,,,,,,,,,,0.125,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9314317 43.2621915, -2.9315291 43.2623139, -2.9313651 43.2625428, -2.9310612 43.2626125, -2.9311397 43.2623633, -2.9314317 43.2621915))",8.0,47.42,25.03,17870.0,90.34,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Local
111,Bilbao_hdbscan_5_5,111,12,-2.935213108333333,43.26714961666666,-2.9351912,43.267160450000006,9.631934000222113e-08,124585571.28530245,0.0001554953433802,0.0003592805872116,0.0001722746230989,4.818057757637345e-05,Yes,,,,,,,,,,,,,,,,,,,0.083,0.5,,,,,,,0.083,,,,,0.083,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9350348 43.2670434, -2.9355699 43.2671074, -2.9352196 43.2671797, -2.9350728 43.2672007, -2.9349865 43.2672085, -2.9350173 43.2670829, -2.9350348 43.2670434))",4.0,47.42,25.03,17870.0,90.34,1238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Tourism
112,Bilbao_hdbscan_5_5,112,32,-2.9313473825748115,43.26456983813743,-2.9312617000000003,43.26452715,1.595178520005626e-06,20060450.66347003,0.0004229967514453,0.0010430216356681,0.0003972331663243,0.0002651302358508,Yes,0.062,0.062,0.062,0.031,0.062,0.031,0.031,,,,,,,,,0.031,,,,0.062,0.031,,0.031,0.031,,,,,,0.031,,0.031,,,,,0.062,,,,0.031,,,,,,,,,,,,,,0.031,,,,,,,,,,0.031,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,0.031,,0.031,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,"POLYGON ((-2.9321668 43.2641863, -2.9323663 43.2643469, -2.9311161 43.2651795, -2.9310217 43.2651749, -2.9309539 43.2651279, -2.9307602 43.2646446, -2.9308693 43.2645252, -2.9312733 43.2642879, -2.9321668 43.2641863))",62.0,47.42,25.03,17870.0,90.34,1661.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Local
113,Bilbao_hdbscan_5_5,113,49,-2.9325532244897965,43.26525582857144,-2.9325368,43.2651786,2.122230839997294e-06,23088911.477727126,0.000512795763794,0.0008711417143809,0.0002849481453224,0.0004876009521846,Yes,0.041,0.02,0.02,0.02,,0.02,,,,0.02,,,,,,,,,0.163,0.245,,,0.02,0.02,,,,,,0.02,,0.041,0.02,,,,0.041,,,,0.041,,,,,,,,,0.02,,,,,0.02,0.02,,,,,0.02,,,,,,,,,,0.02,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9326408 43.2643891, -2.9328861 43.2644936, -2.9332085 43.2648555, -2.9326984 43.2656923, -2.9324195 43.2660877, -2.9323194 43.2660695, -2.9322352 43.2660403, -2.9322082 43.2660284, -2.9319591 43.2658638, -2.9323877 43.264646, -2.9326408 43.2643891))",83.0,47.42,25.03,17870.0,90.34,1793.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Urban
114,Bilbao_hdbscan_5_5,114,26,-2.935139734615385,43.26410936153846,-2.9351443,43.26410615,7.003943900018504e-07,37121942.11026064,0.0003105482775241,0.0006291889580928,0.0003011646712123,0.0001744721138766,Yes,0.038,,,,,,,,,0.038,0.038,,,,0.038,,,,0.077,0.038,,,0.115,0.077,,,,,,,,0.038,0.038,,,,0.154,,,,0.038,,,,,,,,0.038,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,0.038,,0.038,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9348486 43.2637156, -2.9355441 43.2639459, -2.9356376 43.2641265, -2.9357076 43.2643803, -2.9346539 43.2642703, -2.9347632 43.2639378, -2.9348045 43.2638239, -2.9348486 43.2637156))",33.0,47.42,25.03,17870.0,90.34,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,Local
115,Bilbao_hdbscan_5_5,115,22,-2.933324781818182,43.26625107727272,-2.93332285,43.26627455,6.960323800034049e-07,31607724.916321248,0.000326064834163,0.0005676148453633,0.000180171359434,0.0003081317795598,Yes,0.045,0.045,,,,,,,,,,,,,,,,0.045,0.045,0.091,,,0.091,,,,,,,0.045,,0.091,,,,,0.091,,,,,,,,,,,,,,,0.091,,,0.045,,,,0.045,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9332642 43.2658018, -2.9334342 43.2658378, -2.933572 43.265867, -2.9335908 43.2659904, -2.9334784 43.2662808, -2.933293 43.2667225, -2.9332177 43.2668085, -2.9328994 43.2663535, -2.9332642 43.2658018))",28.0,47.42,25.03,17870.0,90.34,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Tourism
116,Bilbao_hdbscan_5_5,116,30,-2.9325306533333344,43.26336629666667,-2.9324321500000003,43.26341635,1.0993558499924925e-06,27288707.291824453,0.0004273457224722,0.0007970063727395,0.0004133238244067,0.0002354312107361,Yes,,0.033,,,,,,0.033,,0.033,,,,,,,,0.033,0.033,0.3,0.033,,0.033,,,,0.033,,,,,,,,,,0.133,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,,,,0.033,,,,0.033,,,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,,,,,,,,,,,,"POLYGON ((-2.9320274 43.2628758, -2.933018 43.263061, -2.9332827 43.2636302, -2.9323568 43.2637077, -2.9321051 43.2635633, -2.931966 43.263055, -2.9319612 43.2630137, -2.9320274 43.2628758))",58.0,47.42,25.03,17870.0,90.34,1604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,Urban
117,Bilbao_hdbscan_5_5,117,57,-2.926035896491228,43.26169634561404,-2.9258414,43.2618046,2.883884300005316e-06,19765009.296626404,0.0006268025132461,0.0013875134604632,0.0006260053183353,0.0002971802141357,Yes,0.018,0.07,,,,,,,,0.018,,,,,0.018,,,0.018,0.088,0.211,,,0.053,0.018,0.018,,0.035,0.018,,,,,0.018,,,,0.018,0.018,,,0.035,,,,,,,,,,,0.018,,,0.018,,,,,0.018,,,,,0.018,,,,,0.018,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,0.018,,0.018,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.018,0.018,0.018,,,,,"POLYGON ((-2.9258184 43.2610634, -2.9273867 43.2620134, -2.9262901 43.2623064, -2.9256615 43.2620624, -2.9255269 43.2619346, -2.9250666 43.2614713, -2.9250949 43.2612223, -2.9258184 43.2610634))",115.0,47.42,25.03,17870.0,90.34,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,Urban
118,Bilbao_hdbscan_5_5,118,14,-2.9284058500000003,43.2618854,-2.92836035,43.26182315,2.893195499992237e-07,48389401.96069559,0.0002188328250811,0.0004013300792371,0.0001925039619258,0.0001328142849456,Yes,,,,,,,,,,,,,,,0.143,,,,,0.214,,,0.071,0.071,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,0.071,,,,,0.071,,,,,,,,,,,,,,,,,,,0.071,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9283215 43.2617378, -2.9283896 43.2617503, -2.9287882 43.2618355, -2.9285839 43.2620833, -2.9281317 43.2621785, -2.9281823 43.2620087, -2.9282132 43.261926, -2.9282571 43.2618105, -2.9283215 43.2617378))",13.0,47.42,25.03,17870.0,90.34,1322.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,Local
