,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_gift,shop_rel_clothes,shop_rel_convenience,shop_rel_confectionery,shop_rel_optician,shop_rel_deli,shop_rel_fashion_accessories,shop_rel_books,amenity_rel_restaurant,amenity_rel_fast_food,amenity_rel_car_rental,amenity_rel_cafe,amenity_rel_post_box,amenity_rel_bar,amenity_rel_atm,amenity_rel_pharmacy,amenity_rel_pub,amenity_rel_college,shop_rel_doors,amenity_rel_hospital,shop_rel_supermarket,shop_rel_hairdresser,shop_rel_bicycle,shop_rel_chemist,shop_rel_motorcycle,shop_rel_car_repair,shop_rel_florist,shop_rel_herbalist,shop_rel_car,shop_rel_variety_store,amenity_rel_community_centre,amenity_rel_school,amenity_rel_bank,amenity_rel_clinic,amenity_rel_veterinary,amenity_rel_dentist,amenity_rel_library,amenity_rel_charging_station,shop_rel_car_parts,amenity_rel_post_office,shop_rel_bakery,shop_rel_kiosk,shop_rel_hardware,shop_rel_seafood,shop_rel_sports,shop_rel_mall,amenity_rel_cinema,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_paint,amenity_rel_language_school,shop_rel_butcher,shop_rel_wholesale,shop_rel_doityourself,amenity_rel_theatre,shop_rel_computer,shop_rel_laundry,shop_rel_ticket,amenity_rel_university,amenity_rel_events_venue,amenity_rel_doctors,amenity_rel_conference_centre,shop_rel_e-cigarette,shop_rel_pawnbroker,amenity_rel_taxi,shop_rel_lottery,shop_rel_stationery,shop_rel_shoes,shop_rel_tattoo,shop_rel_dry_cleaning,shop_rel_pet,shop_rel_furniture,shop_rel_electronics,shop_rel_vacant,shop_rel_beauty,shop_rel_sewing,shop_rel_hairdresser_supply,shop_rel_perfumery,shop_rel_toys,shop_rel_grocery,shop_rel_tobacco,shop_rel_bed,shop_rel_photo,shop_rel_musical_instrument,shop_rel_travel_agency,shop_rel_interior_decoration,shop_rel_coffee,shop_rel_fuel,shop_rel_games,shop_rel_kitchen,shop_rel_baby_goods,shop_rel_tyres,shop_rel_pet_grooming,amenity_rel_marketplace,shop_rel_pastry,shop_rel_locksmith,shop_rel_department_store,shop_rel_radiotechnics,shop_rel_motorcycle_repair,shop_rel_jewelry,shop_rel_electrical,shop_rel_party,shop_rel_funeral_directors,shop_rel_tattoo;hairdresser,amenity_rel_biergarten,amenity_rel_post_depot,shop_rel_copyshop,shop_rel_watches,shop_rel_cosmetics,shop_rel_video_games,shop_rel_mobile_phone_accessories,shop_rel_yes,shop_rel_carpet,shop_rel_general,amenity_rel_arts_centre,shop_rel_estate_agent,shop_rel_telecommunication,shop_rel_fabric,shop_rel_tailor,shop_rel_storage_rental,shop_rel_antiques,shop_rel_massage,shop_rel_craft,shop_rel_newsagent,shop_rel_second_hand,shop_rel_lighting,shop_rel_hearing_aids,shop_rel_printer_ink,shop_rel_appliance,shop_rel_glaziery,shop_rel_repair,shop_rel_wine,shop_rel_boutique,shop_rel_windows,shop_rel_farm,shop_rel_medical_supply,shop_rel_fireplace,shop_rel_hifi,shop_rel_bookmaker,shop_rel_houseware,shop_rel_bag,shop_rel_video,amenity_rel_money_transfer,shop_rel_frame,shop_rel_anime,shop_rel_design,shop_rel_flooring,shop_rel_window_blind,shop_rel_psychic,shop_rel_art,shop_rel_hvac,shop_rel_household_linen,shop_rel_spices,shop_rel_health_food,shop_rel_trade,shop_rel_frozen_food,amenity_rel_laundry,shop_rel_ice_cream,shop_rel_alcohol,shop_rel_scooter,shop_rel_charity,amenity_rel_training,"shop_rel_bulk,_ecologic_food",shop_rel_tea,shop_rel_furniture;interior_decoration,shop_rel_music,shop_rel_greengrocer;seafood,shop_rel_leather,shop_rel_garden_centre,shop_rel_religion,amenity_rel_bureau_de_change,shop_rel_chocolate,shop_rel_vacuum_cleaner,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Burger King,has_El Jamón,has_Mercadona,has_Carrefour Express,has_Telepizza,has_Supersol,has_McDonald's,has_Lidl,has_ALDI,has_100 Montaditos,has_Starbucks,has_Movistar,has_Vodafone,has_Dia Market,has_Orange,has_Pull & Bear,has_Petit Palace Hotels,has_Carrefour,has_El Corte Inglés,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
277,Seville_hdbscan_5_5,277,8,-5.9982400604599215,37.38864162466869,-5.9981943,37.3886533,2.2241539577891657e-07,35968733.06356945,0.0001686176370719,0.0003909687169576,0.0001172643776728,0.000167914488331,Yes,,,,,,,,,0.25,,,0.125,,,,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,0.125,,,,,,,,,0.125,,,,,,,"POLYGON ((-5.998143383679372 37.38826279734953, -5.9984964 37.3888548, -5.9982191 37.3887706, -5.9981602 37.3886731, -5.9981207 37.3885745, -5.998143383679372 37.38826279734953))",4.0,44.24,20.65,13985.0,90.16,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
278,Seville_hdbscan_5_5,278,27,-5.988438119243082,37.39326811031317,-5.9884269,37.3931743,1.9329910006842657e-06,13967990.534069834,0.0004701308729891,0.0009547602379908,0.0003755296266032,0.0003636674590105,Yes,,,0.037,,,,,0.111,0.259,,,0.111,,0.259,,0.037,,,,,,,,,,,,,,,,,,,,,0.037,,,,0.037,,,,,,,,,,,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.988929001462598 37.39256663084037, -5.989167818100604 37.392876347615186, -5.9889442 37.3931288, -5.9881781 37.393821, -5.9877855 37.393965, -5.9878659 37.3934519, -5.988929001462598 37.39256663084037))",34.0,44.24,20.65,13985.0,90.16,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
279,Seville_hdbscan_5_5,279,7,-6.001949141158826,37.38849463454427,-6.0019159,37.38846514180993,2.189290000011821e-07,31973836.266379528,0.0001886258891186,0.0004335449218899,0.0001880617173779,0.0001163116052485,Yes,,,,,,,,,0.286,,,,,,,,0.143,,,,,0.143,,,,,,,,,,,0.143,,,0.143,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0017582 37.3883557, -6.0023682 37.3883835, -6.0019466 37.3887146, -6.0017582 37.3883557))",5.0,44.24,20.65,13985.0,90.16,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
280,Seville_hdbscan_5_5,280,7,-5.997056885714286,37.38926734285714,-5.9970155,37.3893724,2.164507500011669e-07,32339920.28192216,0.000221236605712,0.0003122105663683,0.0001440940112622,0.0001793285480999,Yes,,,,,,,,,0.143,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,"POLYGON ((-5.9969444 37.3889761, -5.9970341 37.3890172, -5.997353 37.3892649, -5.9971689 37.3893865, -5.9970155 37.3894536, -5.9968997 37.3894007, -5.9969444 37.3889761))",6.0,44.24,20.65,13985.0,90.16,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
281,Seville_hdbscan_5_5,281,16,-6.00264561875,37.38916585625,-6.00267495,37.3891218,5.352542099993864e-07,29892338.44609712,0.0003915313742986,0.0007997008368855,0.000112817054444,0.0004357615775402,Yes,,,,,,,,,,,,,0.062,,0.062,0.062,,,,,,0.062,0.062,,,0.062,,,,,,,,,,,,,0.062,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0027413 37.3883719, -6.0027998 37.3898852, -6.0027689 37.3897893, -6.002651 37.3894075, -6.00253 37.3890056, -6.0024817 37.3888231, -6.0024461 37.3886785, -6.0027413 37.3883719))",11.0,44.24,20.65,13985.0,90.16,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
282,Seville_hdbscan_5_5,282,5,-6.00005614509879,37.39032297581779,-6.000034225493947,37.3903693,2.007432874874047e-07,24907433.083229333,0.0002108543788638,0.0003177536705533,0.000118254652209,0.0001899441523683,Yes,,,,,0.2,,,,0.2,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.000034225493947 37.39000597908899, -6.0002602 37.390256, -6.0000931 37.390582, -5.9999117 37.3903693, -6.000034225493947 37.39000597908899))",5.0,44.24,20.65,13985.0,90.16,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
283,Seville_hdbscan_5_5,283,6,-6.002300666666667,37.391307733333335,-6.0023011,37.39130325,1.2764447999990997e-07,47005557.937203646,0.000167917936142,0.0002432342675061,0.0001259791869937,0.0001234050872349,Yes,,,,,,,,,0.167,0.333,,0.167,,0.167,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0024651 37.3911285, -6.0024283 37.3912178, -6.002365 37.3913447, -6.0022372 37.3915139, -6.0021745 37.3913797, -6.0021339 37.3912618, -6.0024651 37.3911285))",3.0,44.24,20.65,13985.0,90.16,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
284,Seville_hdbscan_5_5,284,24,-6.002250741315641,37.3901847845712,-6.00228155,37.39018355,9.119152600001252e-07,26318234.876337852,0.0003534203036139,0.0007252905352703,0.0002190613533368,0.0003254156566377,Yes,,,,,,,,,,,0.042,0.042,,,,,,,,,,0.125,,0.042,,,,,,0.042,,,,0.042,,,,,,,0.042,,,,0.042,,,,,,,,,,,,,,,,0.042,,,,,0.042,0.042,,,,,,,,0.042,,,,0.042,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,"POLYGON ((-6.0022478 37.3894595, -6.0024602 37.3901649, -6.0024869 37.3903012, -6.0024995 37.3903963, -6.002496598755624 37.39058632294841, -6.0024677 37.3907401, -6.0018754 37.3907156, -6.0017874 37.3901077, -6.0022478 37.3894595))",29.0,44.24,20.65,13985.0,90.16,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
285,Seville_hdbscan_5_5,285,17,-6.0005585941176465,37.38870721764706,-6.0006381,37.3886984,8.746017499981336e-07,19437418.23068188,0.0003960764917737,0.0006640192429827,0.0003570171910024,0.0002269567987792,Yes,,,0.059,,0.059,,,,0.118,0.118,,,,,,,,,,,,,0.059,,,,,,,,,,0.176,,,,,,,,,,0.118,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0007938 37.3883231, -6.0010233 37.3890988, -6.0006381 37.389017, -5.9998958 37.3886669, -6.0000012 37.3885597, -6.0001578 37.3884168, -6.0007938 37.3883231))",23.0,44.24,20.65,13985.0,90.16,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
286,Seville_hdbscan_5_5,286,9,-6.0003429666666666,37.38980968888889,-6.0002952,37.3898514,5.595874299985809e-07,16083277.639068523,0.0003505157429529,0.0006974054974688,0.0003769222318846,0.0001388199188752,Yes,,,,,,,,,0.222,,,,,0.111,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0001156 37.3895939, -6.0009055 37.389854, -6.0007417 37.390048, -5.9999441 37.3898731, -5.9996732 37.3896153, -6.0001156 37.3895939))",13.0,44.24,20.65,13985.0,90.16,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
287,Seville_hdbscan_5_5,287,16,-5.99915833125,37.38961345625,-5.99913575,37.38968465000001,7.284533199947246e-07,21964344.949537564,0.000295702780494,0.0005607389503058,0.0002667047190216,0.0002052752998063,Yes,,0.125,,,,,,,0.188,0.062,,0.125,,0.062,,0.062,,,,,0.062,,,,,,,,,,,,0.062,,,,,,,,0.062,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9993944 37.3891696, -5.9996759 37.3893977, -5.9995329 37.3894974, -5.9991115 37.3897718, -5.9987566 37.389962, -5.9987638 37.3898242, -5.9993944 37.3891696))",11.0,44.24,20.65,13985.0,90.16,840.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
288,Seville_hdbscan_5_5,288,36,-5.993490302777778,37.383890094444446,-5.99349255,37.38394165,2.0711355000038824e-06,17381769.565502845,0.0005252024773366,0.0010305045959444,0.0005148511896579,0.000272417547103,Yes,0.083,0.028,,,,,,,0.111,0.111,,0.083,,0.167,,,0.056,,,,,,,,,,,,,,,,0.111,,,,,,,,,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9929069 37.3833432, -5.9942233 37.3835371, -5.9942961 37.3841878, -5.9939696 37.3845035, -5.9927558 37.3841223, -5.9925111 37.383569, -5.9929069 37.3833432))",67.0,44.24,20.65,13985.0,90.16,1047.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
289,Seville_hdbscan_5_5,289,16,-5.9930608562500005,37.3999558375,-5.99313575,37.399907299999995,8.267961800007259e-07,19351806.874562427,0.0003614634541729,0.0007998939614526,0.0001722873434438,0.0003709398769936,Yes,,,,,,,,,0.188,0.062,,0.125,,0.188,,0.062,,,,,,0.062,,,,,,,,,,,,,0.062,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9932271 37.3993787, -5.993316 37.4004414, -5.9932052 37.4007426, -5.9928835 37.4002386, -5.9927098 37.3997111, -5.9927957 37.3995961, -5.9932271 37.3993787))",23.0,44.24,20.65,13985.0,90.16,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
290,Seville_hdbscan_5_5,290,23,-5.991619813043479,37.39997880869564,-5.9916557,37.4000217,1.494407199995452e-06,15390718.138985142,0.0004499078395813,0.0007498497755433,0.0003373809951921,0.0003713924865348,Yes,,,0.043,,0.043,,,0.043,0.304,0.087,,0.043,,0.087,,,0.087,,,,0.043,,,,,,,,,,,,0.087,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9912595 37.3993212, -5.9918232 37.3998679, -5.9921684 37.4002546, -5.9922064 37.4003541, -5.9916926 37.4006275, -5.9910817 37.3996877, -5.9910624 37.3995636, -5.991109 37.399468, -5.9912595 37.3993212))",31.0,44.24,20.65,13985.0,90.16,952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
291,Seville_hdbscan_5_5,291,54,-5.991657505555555,37.39803668888889,-5.99163175,37.39786535,4.4412024000022465e-06,12158869.40887285,0.0007621371388117,0.0014900584004746,0.0003531419515323,0.0007829780671127,Yes,,0.037,,,0.019,,,0.019,0.185,0.056,,0.093,,0.167,,0.019,0.037,,,,,0.074,0.019,,,,,,,,,,0.037,,,,0.019,,,,0.037,,,,,,,,0.019,0.019,,,,,,,,,,,,,,,,,,,0.019,,,0.037,,,,,,,,,0.019,,,,,,,,,,,,,,0.019,,0.019,,,,,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,,,"POLYGON ((-5.9912187 37.396716, -5.9924432 37.3975962, -5.9923078 37.3992949, -5.9922053 37.3994224, -5.991747 37.3992999, -5.9915887 37.399013, -5.9908022 37.3969303, -5.9912187 37.396716))",119.0,44.24,20.65,13985.0,90.16,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
292,Seville_hdbscan_5_5,292,18,-5.995613173376249,37.38762797388264,-5.99564895,37.38764505,5.241380393848534e-07,34342098.16392153,0.0002625067594752,0.0005090405261055,0.0002659412123938,0.0001463018302992,Yes,,,0.056,,,,,,0.389,,,,,0.333,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9955638 37.3872932, -5.996105531070899 37.38749872158001, -5.9959393 37.3878115, -5.9953046 37.3878445, -5.9951548 37.3877947, -5.9955638 37.3872932))",15.0,44.24,20.65,13985.0,90.16,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Seville_hdbscan_5_5,293,6,-5.996425316666667,37.38816473333333,-5.9963216,37.38817005,2.2852303999885457e-07,26255558.30182407,0.0002321819777056,0.000444789989458,0.0002322686836164,0.0001145850872582,No,,,,,,,,,0.167,,,,,,0.167,,0.333,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9962507 37.3879863, -5.996578 37.3880922, -5.9968661 37.3882243, -5.9962347 37.3883455, -5.9962299 37.3881181, -5.9962507 37.3879863))",6.0,44.24,20.65,13985.0,90.16,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Seville_hdbscan_5_5,294,9,-5.993358866666666,37.397943588888886,-5.9933726,37.3979174,3.863244000006848e-07,23296483.47343333,0.0002304996786485,0.0004661666894394,0.0001224574937591,0.0002322987991769,No,,,,,,,,,0.222,,,0.333,,0.222,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9935353 37.3975121, -5.9934552 37.3980085, -5.9932856 37.3983483, -5.9930733 37.3979174, -5.9935353 37.3975121))",8.0,44.24,20.65,13985.0,90.16,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
295,Seville_hdbscan_5_5,295,16,-5.99449844375,37.396736412500005,-5.9944903,37.396719,7.6187599999925e-07,21000792.779948115,0.0004632842739434,0.0007946678359909,0.0001082053716825,0.0005042350021002,Yes,,,0.062,,,,,,0.5,,,,,0.125,,0.062,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9944441 37.395944, -5.9946767 37.3960971, -5.9946381 37.3968617, -5.9944434 37.3974184, -5.9943926 37.397524, -5.9941945 37.3962871, -5.9944441 37.395944))",22.0,44.24,20.65,13985.0,90.16,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
296,Seville_hdbscan_5_5,296,28,-5.999500214285715,37.38707013928571,-5.99959825,37.3871486,1.4529594000003617e-06,19271013.35384391,0.0004850712995492,0.0008215971846898,0.0003597617025935,0.0003709976687831,Yes,0.036,0.107,,,,0.036,,,0.143,0.071,,0.071,0.036,0.071,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,0.036,,,0.036,,,,0.107,,,,0.036,,,,0.036,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9992242 37.3865208, -5.9995655 37.3865221, -5.9999217 37.3865441, -6.0000217 37.387483, -5.9999012 37.3876068, -5.9991924 37.3874086, -5.9986838 37.386978, -5.9987869 37.3867957, -5.9989901 37.3865363, -5.999126 37.3865221, -5.9992242 37.3865208))",49.0,44.24,20.65,13985.0,90.16,982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
297,Seville_hdbscan_5_5,297,10,-5.9933809799999995,37.39705561,-5.993400299999999,37.397004499999994,3.76988399998656e-07,26526015.124167353,0.0002136381222345,0.0005258548911043,0.0002113545495132,0.0001454778364558,Yes,,,0.1,,,,,,0.2,,,0.1,,0.1,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,"POLYGON ((-5.9934953 37.396886, -5.9937675 37.3969878, -5.9933187 37.3972043, -5.9929395 37.3973413, -5.9933961 37.3969259, -5.993445 37.3968999, -5.9934953 37.396886))",5.0,44.24,20.65,13985.0,90.16,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
298,Seville_hdbscan_5_5,298,8,-5.9938972375,37.3966232375,-5.9938766999999995,37.39662845,1.3213360999958646e-07,60544777.366069384,0.0001468581685294,0.0002375157211896,9.02547497019076e-05,0.0001300994997823,Yes,,,0.125,,,,,,0.25,,,,0.125,0.125,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9939738 37.3963984, -5.9940514 37.3965291, -5.9939661 37.3966631, -5.9938549 37.3968245, -5.9937413 37.3966464, -5.9939738 37.3963984))",3.0,44.24,20.65,13985.0,90.16,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
